game_date,season,player_name,team,opponent,home_away,minutes,points,rebounds,assists,threes_made,steals,blocks,turnovers,fga,fgm,fta,ftm,offensive_rebounds,defensive_rebounds,plus_minus,player_key,is_home,_data_source,game_id,player_id,position,starter,played,source
2026-07-04,2026,Janelle Salaun,GSV,ATL,A,20.0,14.0,2.0,0.0,3.0,0.0,0.0,0.0,9.0,5.0,1.0,1.0,1.0,1.0,-12.0,janelle salaun,0,api:espn_boxscore,,,,,,
2026-07-06,2026,Janelle Salaun,GSV,WAS,A,25.0,8.0,1.0,0.0,2.0,1.0,1.0,0.0,13.0,3.0,0.0,0.0,0.0,1.0,14.0,janelle salaun,0,api:espn_boxscore,,,,,,
2026-07-08,2026,Janelle Salaun,GSV,TOR,A,23.0,26.0,6.0,1.0,5.0,1.0,0.0,3.0,10.0,7.0,9.0,7.0,2.0,4.0,11.0,janelle salaun,0,api:espn_boxscore,,,,,,
2026-07-10,2026,Janelle Salaun,GSV,CON,A,27.0,16.0,7.0,1.0,4.0,3.0,1.0,1.0,11.0,5.0,2.0,2.0,0.0,7.0,18.0,janelle salaun,0,api:espn_boxscore,,,,,,
2026-07-15,2026,Janelle Salaun,GSV,IND,A,22.0,12.0,2.0,2.0,2.0,1.0,0.0,0.0,7.0,4.0,2.0,2.0,0.0,2.0,4.0,janelle salaun,0,api:espn_boxscore,,,,,,
2026-07-18,2026,Janelle Salaun,GSV,WAS,H,18.0,9.0,3.0,0.0,2.0,0.0,0.0,0.0,6.0,3.0,2.0,1.0,1.0,2.0,4.0,janelle salaun,1,api:espn_boxscore,,,,,,
2026-07-20,2026,Janelle Salaun,GSV,WAS,H,17.0,11.0,4.0,2.0,1.0,1.0,0.0,0.0,12.0,3.0,4.0,4.0,4.0,0.0,1.0,janelle salaun,1,api:espn_boxscore,,,,,,
2026-05-14,2026,Janiah Barker,LVA,CON,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,janiah barker,0,last_good_canonical,401856905.0,4565501.0,F,0.0,0.0,espn
2026-05-15,2026,Janiah Barker,LVA,CON,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,janiah barker,0,last_good_canonical,401856910.0,4565501.0,F,0.0,0.0,espn
2026-05-24,2026,Janiah Barker,LVA,LAS,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,janiah barker,0,last_good_canonical,401856932.0,4565501.0,F,0.0,0.0,espn
2026-05-29,2026,Janiah Barker,LVA,DAL,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,janiah barker,0,last_good_canonical,401856943.0,4565501.0,F,0.0,0.0,espn
2026-05-31,2026,Janiah Barker,LVA,GSV,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,janiah barker,0,last_good_canonical,401856952.0,4565501.0,F,0.0,0.0,espn
2026-06-02,2026,Janiah Barker,LVA,LAS,A,,,,,,,,,,,,,,,,janiah barker,0,last_good_canonical,,,,,,
2026-06-03,2026,Janiah Barker,LVA,LAS,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,janiah barker,0,last_good_canonical,401856958.0,4565501.0,F,0.0,0.0,espn
2026-06-06,2026,Janiah Barker,LVA,GSV,H,,,,,,,,,,,,,,,,janiah barker,1,last_good_canonical,,,,,,
2026-06-08,2026,Janiah Barker,LVA,SEA,H,,,,,,,,,,,,,,,,janiah barker,1,last_good_canonical,,,,,,
2026-06-09,2026,Janiah Barker,LVA,SEA,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,janiah barker,0,last_good_canonical,401856974.0,4565501.0,F,0.0,0.0,espn
2026-06-11,2026,Janiah Barker,LVA,POR,A,,,,,,,,,,,,,,,,janiah barker,0,last_good_canonical,,,,,,
2026-06-12,2026,Janiah Barker,LVA,POR,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,janiah barker,0,last_good_canonical,401856983.0,4565501.0,F,0.0,0.0,espn
2026-06-13,2026,Janiah Barker,LVA,MIN,H,,,,,,,,,,,,,,,,janiah barker,1,last_good_canonical,,,,,,
2026-06-14,2026,Janiah Barker,LVA,MIN,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,janiah barker,0,last_good_canonical,401856987.0,4565501.0,F,0.0,0.0,espn
2026-06-15,2026,Janiah Barker,LVA,DAL,A,,,,,,,,,,,,,,,,janiah barker,0,last_good_canonical,,,,,,
2026-06-16,2026,Janiah Barker,LVA,DAL,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,janiah barker,0,last_good_canonical,401856992.0,4565501.0,F,0.0,0.0,espn
2026-06-17,2026,Janiah Barker,LVA,PHX,A,,,,,,,,,,,,,,,,janiah barker,0,last_good_canonical,,,,,,
2026-06-18,2026,Janiah Barker,LVA,PHX,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,janiah barker,0,last_good_canonical,401857000.0,4565501.0,F,0.0,0.0,espn
2026-06-23,2026,Janiah Barker,LVA,NYL,H,,,,,,,,,,,,,,,,janiah barker,1,api:espn_boxscore,,,,,,
2026-06-24,2026,Janiah Barker,LVA,NYL,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,janiah barker,0,last_good_canonical,401857016.0,4565501.0,F,0.0,0.0,espn
2026-06-28,2026,Janiah Barker,LVA,CHI,A,,,,,,,,,,,,,,,,janiah barker,0,api:espn_boxscore,,,,,,
2026-07-09,2026,Janiah Barker,LVA,POR,A,,,,,,,,,,,,,,,,janiah barker,0,api:espn_boxscore,,,,,,
2024-05-08,2024,Jaylyn Sherrod,NYL,CHI,A,10.0,4.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401649379.0,4433386.0,G,0.0,1.0,espn
2024-05-09,2024,Jaylyn Sherrod,NYL,CON,A,14.0,8.0,2.0,2.0,0.0,2.0,0.0,0.0,5.0,2.0,4.0,4.0,1.0,1.0,,jaylyn sherrod,0,last_good_canonical,401649560.0,4433386.0,G,0.0,1.0,espn
2024-07-06,2024,Jaylyn Sherrod,NYL,IND,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401620338.0,4433386.0,G,0.0,0.0,espn
2024-07-10,2024,Jaylyn Sherrod,NYL,CON,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401620345.0,4433386.0,G,0.0,0.0,espn
2024-07-11,2024,Jaylyn Sherrod,NYL,CHI,A,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401620350.0,4433386.0,G,0.0,1.0,espn
2024-07-13,2024,Jaylyn Sherrod,NYL,CHI,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401620354.0,4433386.0,G,0.0,0.0,espn
2024-07-16,2024,Jaylyn Sherrod,NYL,CON,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401620362.0,4433386.0,G,0.0,0.0,espn
2024-08-16,2024,Jaylyn Sherrod,NYL,LAS,A,6.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401620368.0,4433386.0,G,0.0,1.0,espn
2024-08-17,2024,Jaylyn Sherrod,NYL,LVA,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401620373.0,4433386.0,G,0.0,0.0,espn
2024-08-20,2024,Jaylyn Sherrod,NYL,DAL,A,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401620380.0,4433386.0,G,0.0,1.0,espn
2024-08-22,2024,Jaylyn Sherrod,NYL,DAL,A,10.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,0.0,,jaylyn sherrod,0,last_good_canonical,401620384.0,4433386.0,G,0.0,1.0,espn
2024-08-24,2024,Jaylyn Sherrod,NYL,CON,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401620389.0,4433386.0,G,0.0,1.0,espn
2024-08-27,2024,Jaylyn Sherrod,NYL,PHX,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401620394.0,4433386.0,G,0.0,0.0,espn
2024-08-29,2024,Jaylyn Sherrod,NYL,LAS,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401620399.0,4433386.0,G,0.0,0.0,espn
2024-08-31,2024,Jaylyn Sherrod,NYL,SEA,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401620405.0,4433386.0,G,0.0,0.0,espn
2024-09-05,2024,Jaylyn Sherrod,NYL,SEA,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401620417.0,4433386.0,G,0.0,0.0,espn
2024-09-08,2024,Jaylyn Sherrod,NYL,LVA,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401620426.0,4433386.0,G,0.0,0.0,espn
2024-09-11,2024,Jaylyn Sherrod,NYL,DAL,A,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,jaylyn sherrod,0,last_good_canonical,401620430.0,4433386.0,G,0.0,1.0,espn
2024-09-13,2024,Jaylyn Sherrod,NYL,DAL,A,3.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401620435.0,4433386.0,G,0.0,1.0,espn
2024-09-15,2024,Jaylyn Sherrod,NYL,MIN,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401620442.0,4433386.0,G,0.0,1.0,espn
2024-09-17,2024,Jaylyn Sherrod,NYL,WAS,A,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401620448.0,4433386.0,G,0.0,1.0,espn
2024-09-19,2024,Jaylyn Sherrod,NYL,ATL,A,10.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,3.0,4.0,1.0,1.0,0.0,,jaylyn sherrod,0,last_good_canonical,401620453.0,4433386.0,G,0.0,1.0,espn
2024-09-22,2024,Jaylyn Sherrod,NYL,ATL,A,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401721255.0,4433386.0,G,0.0,1.0,espn
2024-09-24,2024,Jaylyn Sherrod,NYL,ATL,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401721258.0,4433386.0,G,0.0,0.0,espn
2024-09-29,2024,Jaylyn Sherrod,NYL,LVA,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401724938.0,4433386.0,G,0.0,0.0,espn
2024-10-01,2024,Jaylyn Sherrod,NYL,LVA,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401724939.0,4433386.0,G,0.0,0.0,espn
2024-10-05,2024,Jaylyn Sherrod,NYL,LVA,A,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,jaylyn sherrod,0,last_good_canonical,401724940.0,4433386.0,G,0.0,1.0,espn
2024-10-06,2024,Jaylyn Sherrod,NYL,LVA,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401724941.0,4433386.0,G,0.0,0.0,espn
2024-10-11,2024,Jaylyn Sherrod,NYL,MIN,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401726988.0,4433386.0,G,0.0,0.0,espn
2024-10-13,2024,Jaylyn Sherrod,NYL,MIN,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401726989.0,4433386.0,G,0.0,0.0,espn
2024-10-17,2024,Jaylyn Sherrod,NYL,MIN,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401726990.0,4433386.0,G,0.0,0.0,espn
2024-10-19,2024,Jaylyn Sherrod,NYL,MIN,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401726991.0,4433386.0,G,0.0,0.0,espn
2024-10-21,2024,Jaylyn Sherrod,NYL,MIN,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401726992.0,4433386.0,G,0.0,0.0,espn
2025-05-09,2025,Jaylyn Sherrod,NYL,CON,A,17.0,11.0,4.0,4.0,2.0,3.0,0.0,1.0,6.0,4.0,1.0,1.0,0.0,4.0,,jaylyn sherrod,0,last_good_canonical,401765028.0,4433386.0,G,0.0,1.0,espn
2025-05-13,2025,Jaylyn Sherrod,NYL,TOY,A,17.0,4.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,,jaylyn sherrod,0,last_good_canonical,401765029.0,4433386.0,G,0.0,1.0,espn
2025-05-17,2025,Jaylyn Sherrod,NYL,LVA,A,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736116.0,4433386.0,G,0.0,1.0,espn
2025-05-23,2025,Jaylyn Sherrod,NYL,CHI,A,5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736127.0,4433386.0,G,0.0,1.0,espn
2025-05-24,2025,Jaylyn Sherrod,NYL,IND,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736132.0,4433386.0,G,0.0,0.0,espn
2025-05-27,2025,Jaylyn Sherrod,NYL,GSV,A,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,,jaylyn sherrod,0,last_good_canonical,401736139.0,4433386.0,G,0.0,1.0,espn
2025-05-29,2025,Jaylyn Sherrod,NYL,GSV,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736144.0,4433386.0,G,0.0,0.0,espn
2025-05-30,2025,Jaylyn Sherrod,NYL,WAS,A,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736147.0,4433386.0,G,0.0,1.0,espn
2025-06-01,2025,Jaylyn Sherrod,NYL,CON,A,18.0,6.0,1.0,0.0,1.0,3.0,0.0,2.0,5.0,2.0,3.0,1.0,0.0,1.0,,jaylyn sherrod,0,last_good_canonical,401736152.0,4433386.0,G,0.0,1.0,espn
2025-06-05,2025,Jaylyn Sherrod,NYL,WAS,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736159.0,4433386.0,G,0.0,0.0,espn
2025-06-11,2025,Jaylyn Sherrod,NYL,CHI,A,10.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,1.0,,jaylyn sherrod,0,last_good_canonical,401736170.0,4433386.0,G,0.0,1.0,espn
2025-06-14,2025,Jaylyn Sherrod,NYL,IND,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736177.0,4433386.0,G,0.0,1.0,espn
2025-06-17,2025,Jaylyn Sherrod,NYL,ATL,A,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,jaylyn sherrod,0,last_good_canonical,401736183.0,4433386.0,G,0.0,1.0,espn
2025-06-19,2025,Jaylyn Sherrod,NYL,PHX,A,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736189.0,4433386.0,G,0.0,1.0,espn
2025-06-22,2025,Jaylyn Sherrod,NYL,SEA,A,14.0,8.0,3.0,3.0,1.0,2.0,0.0,0.0,4.0,2.0,3.0,3.0,0.0,3.0,,jaylyn sherrod,0,last_good_canonical,401736199.0,4433386.0,G,0.0,1.0,espn
2025-06-26,2025,Jaylyn Sherrod,NYL,GSV,A,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736205.0,4433386.0,G,0.0,1.0,espn
2025-06-28,2025,Jaylyn Sherrod,NYL,PHX,A,11.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,,jaylyn sherrod,0,last_good_canonical,401736212.0,4433386.0,G,0.0,1.0,espn
2025-06-29,2025,Jaylyn Sherrod,NYL,ATL,A,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,,jaylyn sherrod,0,last_good_canonical,401736215.0,4433386.0,G,0.0,1.0,espn
2025-07-03,2025,Jaylyn Sherrod,NYL,LAS,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736221.0,4433386.0,G,0.0,0.0,espn
2025-07-06,2025,Jaylyn Sherrod,NYL,SEA,A,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736228.0,4433386.0,G,0.0,1.0,espn
2025-07-09,2025,Jaylyn Sherrod,NYL,LVA,A,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736233.0,4433386.0,G,0.0,1.0,espn
2025-07-13,2025,Jaylyn Sherrod,NYL,ATL,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736245.0,4433386.0,G,0.0,0.0,espn
2025-07-16,2025,Jaylyn Sherrod,NYL,IND,A,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736255.0,4433386.0,G,0.0,1.0,espn
2025-07-23,2025,Jaylyn Sherrod,NYL,IND,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736258.0,4433386.0,G,0.0,0.0,espn
2025-07-25,2025,Jaylyn Sherrod,NYL,PHX,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736266.0,4433386.0,G,0.0,1.0,espn
2025-07-26,2025,Jaylyn Sherrod,NYL,LAS,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736270.0,4433386.0,G,0.0,0.0,espn
2025-07-29,2025,Jaylyn Sherrod,NYL,DAL,A,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736277.0,4433386.0,G,0.0,1.0,espn
2025-07-31,2025,Jaylyn Sherrod,NYL,MIN,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736283.0,4433386.0,G,0.0,0.0,espn
2025-08-10,2025,Jaylyn Sherrod,MIN,NYL,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736310.0,4433386.0,G,0.0,0.0,espn
2025-08-16,2025,Jaylyn Sherrod,MIN,NYL,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,1,last_good_canonical,401736327.0,4433386.0,G,0.0,0.0,espn
2025-08-19,2025,Jaylyn Sherrod,MIN,NYL,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736333.0,4433386.0,G,0.0,0.0,espn
2025-08-21,2025,Jaylyn Sherrod,MIN,ATL,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736341.0,4433386.0,G,0.0,1.0,espn
2025-08-22,2025,Jaylyn Sherrod,MIN,IND,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736343.0,4433386.0,G,0.0,0.0,espn
2025-08-24,2025,Jaylyn Sherrod,MIN,IND,H,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,1,last_good_canonical,401736351.0,4433386.0,G,0.0,1.0,espn
2025-08-29,2025,Jaylyn Sherrod,MIN,SEA,H,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,1,last_good_canonical,401736359.0,4433386.0,G,0.0,1.0,espn
2025-08-30,2025,Jaylyn Sherrod,MIN,CON,A,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,,jaylyn sherrod,0,last_good_canonical,401736363.0,4433386.0,G,0.0,1.0,espn
2025-09-02,2025,Jaylyn Sherrod,MIN,DAL,H,12.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,,jaylyn sherrod,1,last_good_canonical,401736370.0,4433386.0,G,0.0,1.0,espn
2025-09-05,2025,Jaylyn Sherrod,MIN,LVA,A,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736378.0,4433386.0,G,0.0,1.0,espn
2025-09-07,2025,Jaylyn Sherrod,MIN,GSV,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401736383.0,4433386.0,G,0.0,0.0,espn
2025-09-09,2025,Jaylyn Sherrod,MIN,IND,A,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,jaylyn sherrod,0,last_good_canonical,401736389.0,4433386.0,G,0.0,1.0,espn
2025-09-12,2025,Jaylyn Sherrod,MIN,GSV,H,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,,jaylyn sherrod,1,last_good_canonical,401736396.0,4433386.0,G,0.0,1.0,espn
2025-09-14,2025,Jaylyn Sherrod,MIN,GSV,H,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,,jaylyn sherrod,1,last_good_canonical,401820272.0,4433386.0,G,0.0,1.0,espn
2025-09-18,2025,Jaylyn Sherrod,MIN,GSV,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401820319.0,4433386.0,G,0.0,0.0,espn
2025-09-21,2025,Jaylyn Sherrod,MIN,PHX,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,1,last_good_canonical,401820328.0,4433386.0,G,0.0,0.0,espn
2025-09-23,2025,Jaylyn Sherrod,MIN,PHX,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,1,last_good_canonical,401820330.0,4433386.0,G,0.0,1.0,espn
2025-09-27,2025,Jaylyn Sherrod,MIN,PHX,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401820333.0,4433386.0,G,0.0,0.0,espn
2025-09-29,2025,Jaylyn Sherrod,MIN,PHX,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,jaylyn sherrod,0,last_good_canonical,401820338.0,4433386.0,G,0.0,0.0,espn
2026-05-02,2026,Jaylyn Sherrod,MIN,TOR,H,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,,jaylyn sherrod,1,last_good_canonical,401867793.0,4433386.0,G,0.0,1.0,espn
