game_date,team,opponent,pace,off_rating,def_rating,team_points,opp_points,team_rebounds,team_assists,team_threes_made,_data_source,season,game_id,team_steals,team_blocks,source
2026-05-28,ATL,MIN,79.22,103.7929267042542,119.40298507462686,81.0,96.0,27.0,23.0,11.0,last_good_canonical,2026.0,401856940.0,5.0,2.0,espn
2026-05-30,ATL,POR,80.66,107.76942355889724,80.96172718351323,86.0,66.0,29.0,22.0,9.0,last_good_canonical,2026.0,401856948.0,16.0,1.0,espn
2026-06-02,ATL,CON,,,,91.0,75.0,35.0,22.0,14.0,last_good_canonical,,,,,
2026-06-04,ATL,IND,,,,71.0,83.0,30.0,14.0,6.0,last_good_canonical,,,,,
2026-06-06,ATL,WAS,,,,109.0,77.0,42.0,21.0,13.0,last_good_canonical,,,,,
2026-06-09,ATL,CHI,,,,82.0,75.0,36.0,18.0,5.0,last_good_canonical,,,,,
2026-06-11,ATL,NYL,,,,90.0,104.0,24.0,22.0,9.0,last_good_canonical,,,,,
2026-06-14,ATL,TOR,,,,102.0,77.0,44.0,22.0,14.0,last_good_canonical,,,,,
2026-06-18,ATL,IND,,,,108.0,101.0,29.0,21.0,7.0,last_good_canonical,,,,,
2026-06-25,ATL,GSV,71.98,90.8090258668134,108.02469135802468,66.0,77.0,34.0,16.0,4.0,last_good_canonical,2026.0,401857020.0,6.0,3.0,espn
2026-06-27,ATL,GSV,85.44,87.33115975780159,91.76470588235294,75.0,78.0,27.0,10.0,6.0,last_good_canonical,2026.0,401857026.0,14.0,4.0,espn
2026-06-28,ATL,SEA,84.62,101.763907734057,129.95049504950495,90.0,105.0,26.0,22.0,7.0,last_good_canonical,2026.0,401857029.0,7.0,0.0,espn
2025-05-03,BRZL,CHI,85.08,73.28605200945627,104.02057035998128,62.0,89.0,31.0,13.0,6.0,last_good_canonical,2025.0,401761346.0,3.0,3.0,espn
2025-05-04,BRZL,IND,76.75999999999999,57.68222338751966,139.82392542723977,44.0,108.0,36.0,12.0,5.0,last_good_canonical,2025.0,401761354.0,6.0,2.0,espn
2024-05-04,CHI,MIN,81.74000000000001,100.0,111.54219204655674,81.0,92.0,33.0,12.0,5.0,last_good_canonical,2024.0,401649378.0,8.0,6.0,espn
2024-05-08,CHI,NYL,82.6,121.6281310211946,64.50827653359299,101.0,53.0,41.0,21.0,11.0,last_good_canonical,2024.0,401649379.0,13.0,4.0,espn
2024-05-16,CHI,DAL,84.14,96.48265754763068,100.69444444444444,79.0,87.0,37.0,14.0,5.0,last_good_canonical,2024.0,401620222.0,9.0,3.0,espn
2024-05-19,CHI,DAL,87.46000000000001,95.6221198156682,83.97639582387653,83.0,74.0,42.0,25.0,4.0,last_good_canonical,2024.0,401620229.0,15.0,13.0,espn
2024-05-23,CHI,NYL,82.8,110.0244498777506,96.65871121718378,90.0,81.0,38.0,22.0,7.0,last_good_canonical,2024.0,401620239.0,5.0,2.0,espn
2024-05-26,CHI,CON,74.46000000000001,108.35095137420718,117.42217367558712,82.0,86.0,21.0,18.0,8.0,last_good_canonical,2024.0,401620243.0,13.0,3.0,espn
2024-05-29,CHI,SEA,83.32,82.20502901353966,91.75405147759771,68.0,77.0,37.0,19.0,4.0,last_good_canonical,2024.0,401620251.0,11.0,0.0,espn
2024-05-31,CHI,LAS,83.4,99.95183044315992,87.15377268385863,83.0,73.0,35.0,27.0,7.0,last_good_canonical,2024.0,401620256.0,13.0,7.0,espn
2024-06-01,CHI,IND,78.98,87.58758758758759,90.97898513582776,70.0,71.0,43.0,15.0,2.0,last_good_canonical,2024.0,401620261.0,7.0,1.0,espn
2024-06-05,CHI,NYL,83.8,88.94686907020873,105.66762728146011,75.0,88.0,42.0,15.0,2.0,last_good_canonical,2024.0,401620267.0,5.0,4.0,espn
2024-06-06,CHI,WAS,89.24000000000001,89.08434821831302,79.06458797327394,79.0,71.0,40.0,18.0,1.0,last_good_canonical,2024.0,401620271.0,14.0,1.0,espn
2024-06-08,CHI,ATL,81.18,97.2762645914397,111.0833749375936,80.0,89.0,29.0,17.0,3.0,last_good_canonical,2024.0,401620278.0,8.0,2.0,espn
