slate_date,game_date,player_name,player_id,player_key,team,opponent,stat,projected_value,actual_value,error,absolute_error,squared_error,source_file,created_at_utc
2026-06-02,2026-06-02,Erica Wheeler,erica wheeler,erica wheeler,LAS,LVA,points,6.93,10.0,-3.0700000000000003,3.0700000000000003,9.424900000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Erica Wheeler,erica wheeler,erica wheeler,LAS,LVA,rebounds,2.63,0.0,2.63,2.63,6.916899999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Erica Wheeler,erica wheeler,erica wheeler,LAS,LVA,assists,4.29,1.0,3.29,3.29,10.8241,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Erica Wheeler,erica wheeler,erica wheeler,LAS,LVA,threes_made,1.4,2.0,-0.6000000000000001,0.6000000000000001,0.3600000000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Erica Wheeler,erica wheeler,erica wheeler,LAS,LVA,steals,1.01,0.0,1.01,1.01,1.0201,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Erica Wheeler,erica wheeler,erica wheeler,LAS,LVA,blocks,0.33,0.0,0.33,0.33,0.10890000000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Gabby Williams,gabby williams,gabby williams,GSV,POR,points,8.82,8.0,0.8200000000000003,0.8200000000000003,0.6724000000000004,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Gabby Williams,gabby williams,gabby williams,GSV,POR,rebounds,3.41,2.0,1.4100000000000001,1.4100000000000001,1.9881000000000004,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Gabby Williams,gabby williams,gabby williams,GSV,POR,assists,2.94,2.0,0.94,0.94,0.8835999999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Gabby Williams,gabby williams,gabby williams,GSV,POR,threes_made,1.17,0.0,1.17,1.17,1.3688999999999998,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Gabby Williams,gabby williams,gabby williams,GSV,POR,steals,1.4,1.0,0.3999999999999999,0.3999999999999999,0.15999999999999992,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Gabby Williams,gabby williams,gabby williams,GSV,POR,blocks,0.67,0.0,0.67,0.67,0.4489000000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Georgia Amoore,georgia amoore,georgia amoore,WAS,CHI,points,18.84,3.0,15.84,15.84,250.9056,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Georgia Amoore,georgia amoore,georgia amoore,WAS,CHI,rebounds,2.32,1.0,1.3199999999999998,1.3199999999999998,1.7423999999999995,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Georgia Amoore,georgia amoore,georgia amoore,WAS,CHI,assists,5.87,2.0,3.87,3.87,14.9769,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Georgia Amoore,georgia amoore,georgia amoore,WAS,CHI,threes_made,2.46,1.0,1.46,1.46,2.1315999999999997,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Georgia Amoore,georgia amoore,georgia amoore,WAS,CHI,steals,1.06,0.0,1.06,1.06,1.1236000000000002,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Georgia Amoore,georgia amoore,georgia amoore,WAS,CHI,blocks,0.35,0.0,0.35,0.35,0.12249999999999998,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Jackie Young,jackie young,jackie young,LVA,LAS,points,18.47,16.0,2.469999999999999,2.469999999999999,6.100899999999994,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Jackie Young,jackie young,jackie young,LVA,LAS,rebounds,4.26,4.0,0.2599999999999998,0.2599999999999998,0.06759999999999988,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Jackie Young,jackie young,jackie young,LVA,LAS,assists,5.34,9.0,-3.66,3.66,13.395600000000002,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Jackie Young,jackie young,jackie young,LVA,LAS,threes_made,2.15,2.0,0.1499999999999999,0.1499999999999999,0.022499999999999975,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Jackie Young,jackie young,jackie young,LVA,LAS,steals,1.23,1.0,0.22999999999999998,0.22999999999999998,0.05289999999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Jackie Young,jackie young,jackie young,LVA,LAS,blocks,0.5,0.0,0.5,0.5,0.25,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Jacy Sheldon,jacy sheldon,jacy sheldon,CHI,WAS,points,4.22,9.0,-4.78,4.78,22.8484,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Jacy Sheldon,jacy sheldon,jacy sheldon,CHI,WAS,rebounds,1.31,0.0,1.31,1.31,1.7161000000000002,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Jacy Sheldon,jacy sheldon,jacy sheldon,CHI,WAS,assists,1.05,1.0,0.050000000000000044,0.050000000000000044,0.0025000000000000044,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Jacy Sheldon,jacy sheldon,jacy sheldon,CHI,WAS,threes_made,0.87,1.0,-0.13,0.13,0.016900000000000002,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Jacy Sheldon,jacy sheldon,jacy sheldon,CHI,WAS,steals,0.74,0.0,0.74,0.74,0.5476,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Jacy Sheldon,jacy sheldon,jacy sheldon,CHI,WAS,blocks,0.33,0.0,0.33,0.33,0.10890000000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Jordin Canada,jordin canada,jordin canada,ATL,CON,points,6.64,12.0,-5.36,5.36,28.729600000000005,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Jordin Canada,jordin canada,jordin canada,ATL,CON,rebounds,1.61,3.0,-1.39,1.39,1.9320999999999997,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Jordin Canada,jordin canada,jordin canada,ATL,CON,assists,4.39,10.0,-5.61,5.61,31.472100000000005,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Jordin Canada,jordin canada,jordin canada,ATL,CON,threes_made,0.78,1.0,-0.21999999999999997,0.21999999999999997,0.04839999999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Jordin Canada,jordin canada,jordin canada,ATL,CON,steals,1.36,4.0,-2.6399999999999997,2.6399999999999997,6.969599999999998,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Jordin Canada,jordin canada,jordin canada,ATL,CON,blocks,0.45,0.0,0.45,0.45,0.2025,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Kamilla Cardoso,kamilla cardoso,kamilla cardoso,CHI,WAS,points,16.3,12.0,4.300000000000001,4.300000000000001,18.490000000000006,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Kamilla Cardoso,kamilla cardoso,kamilla cardoso,CHI,WAS,rebounds,9.92,13.0,-3.08,3.08,9.4864,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Kamilla Cardoso,kamilla cardoso,kamilla cardoso,CHI,WAS,assists,3.46,5.0,-1.54,1.54,2.3716,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Kamilla Cardoso,kamilla cardoso,kamilla cardoso,CHI,WAS,threes_made,0.28,0.0,0.28,0.28,0.07840000000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Kamilla Cardoso,kamilla cardoso,kamilla cardoso,CHI,WAS,steals,0.78,1.0,-0.21999999999999997,0.21999999999999997,0.04839999999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Kamilla Cardoso,kamilla cardoso,kamilla cardoso,CHI,WAS,blocks,1.61,6.0,-4.39,4.39,19.2721,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Kayla Thornton,kayla thornton,kayla thornton,GSV,POR,points,11.43,19.0,-7.57,7.57,57.3049,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Kayla Thornton,kayla thornton,kayla thornton,GSV,POR,rebounds,5.78,8.0,-2.2199999999999998,2.2199999999999998,4.928399999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Kayla Thornton,kayla thornton,kayla thornton,GSV,POR,assists,2.0,0.0,2.0,2.0,4.0,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Kayla Thornton,kayla thornton,kayla thornton,GSV,POR,threes_made,1.67,5.0,-3.33,3.33,11.0889,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Kayla Thornton,kayla thornton,kayla thornton,GSV,POR,steals,0.98,1.0,-0.020000000000000018,0.020000000000000018,0.0004000000000000007,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Kayla Thornton,kayla thornton,kayla thornton,GSV,POR,blocks,0.36,1.0,-0.64,0.64,0.4096,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Kiki Iriafen,kiki iriafen,kiki iriafen,WAS,CHI,points,14.51,15.0,-0.4900000000000002,0.4900000000000002,0.2401000000000002,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Kiki Iriafen,kiki iriafen,kiki iriafen,WAS,CHI,rebounds,8.72,11.0,-2.2799999999999994,2.2799999999999994,5.198399999999997,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Kiki Iriafen,kiki iriafen,kiki iriafen,WAS,CHI,assists,2.06,2.0,0.06000000000000005,0.06000000000000005,0.0036000000000000064,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Kiki Iriafen,kiki iriafen,kiki iriafen,WAS,CHI,threes_made,0.29,1.0,-0.71,0.71,0.5041,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Kiki Iriafen,kiki iriafen,kiki iriafen,WAS,CHI,steals,0.72,0.0,0.72,0.72,0.5184,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Kiki Iriafen,kiki iriafen,kiki iriafen,WAS,CHI,blocks,0.52,0.0,0.52,0.52,0.27040000000000003,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Leila Lacan,leila lacan,leila lacan,CON,ATL,points,10.65,11.0,-0.34999999999999964,0.34999999999999964,0.12249999999999975,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Leila Lacan,leila lacan,leila lacan,CON,ATL,rebounds,2.53,2.0,0.5299999999999998,0.5299999999999998,0.2808999999999998,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Leila Lacan,leila lacan,leila lacan,CON,ATL,assists,4.72,5.0,-0.28000000000000025,0.28000000000000025,0.07840000000000014,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Leila Lacan,leila lacan,leila lacan,CON,ATL,threes_made,0.94,1.0,-0.06000000000000005,0.06000000000000005,0.0036000000000000064,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Leila Lacan,leila lacan,leila lacan,CON,ATL,steals,1.84,1.0,0.8400000000000001,0.8400000000000001,0.7056000000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Leila Lacan,leila lacan,leila lacan,CON,ATL,blocks,0.46,0.0,0.46,0.46,0.2116,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Megan Gustafson,megan gustafson,megan gustafson,POR,GSV,points,2.42,13.0,-10.58,10.58,111.9364,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Megan Gustafson,megan gustafson,megan gustafson,POR,GSV,rebounds,1.86,8.0,-6.14,6.14,37.6996,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Megan Gustafson,megan gustafson,megan gustafson,POR,GSV,assists,0.21,2.0,-1.79,1.79,3.2041,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Megan Gustafson,megan gustafson,megan gustafson,POR,GSV,threes_made,0.73,0.0,0.73,0.73,0.5328999999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Megan Gustafson,megan gustafson,megan gustafson,POR,GSV,steals,0.17,0.0,0.17,0.17,0.028900000000000006,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Megan Gustafson,megan gustafson,megan gustafson,POR,GSV,blocks,0.29,0.0,0.29,0.29,0.0841,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Michaela Onyenwere,michaela onyenwere,michaela onyenwere,WAS,CHI,points,11.04,13.0,-1.9600000000000009,1.9600000000000009,3.8416000000000032,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Michaela Onyenwere,michaela onyenwere,michaela onyenwere,WAS,CHI,rebounds,2.69,7.0,-4.3100000000000005,4.3100000000000005,18.576100000000004,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Michaela Onyenwere,michaela onyenwere,michaela onyenwere,WAS,CHI,assists,2.19,2.0,0.18999999999999995,0.18999999999999995,0.03609999999999998,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Michaela Onyenwere,michaela onyenwere,michaela onyenwere,WAS,CHI,threes_made,1.18,1.0,0.17999999999999994,0.17999999999999994,0.03239999999999998,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Michaela Onyenwere,michaela onyenwere,michaela onyenwere,WAS,CHI,steals,0.98,1.0,-0.020000000000000018,0.020000000000000018,0.0004000000000000007,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Michaela Onyenwere,michaela onyenwere,michaela onyenwere,WAS,CHI,blocks,0.38,0.0,0.38,0.38,0.1444,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,NaLyssa Smith,nalyssa smith,nalyssa smith,LVA,LAS,points,14.42,7.0,7.42,7.42,55.0564,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,NaLyssa Smith,nalyssa smith,nalyssa smith,LVA,LAS,rebounds,7.94,4.0,3.9400000000000004,3.9400000000000004,15.523600000000004,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,NaLyssa Smith,nalyssa smith,nalyssa smith,LVA,LAS,assists,2.25,0.0,2.25,2.25,5.0625,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,NaLyssa Smith,nalyssa smith,nalyssa smith,LVA,LAS,threes_made,0.65,0.0,0.65,0.65,0.42250000000000004,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,NaLyssa Smith,nalyssa smith,nalyssa smith,LVA,LAS,steals,0.93,0.0,0.93,0.93,0.8649000000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,NaLyssa Smith,nalyssa smith,nalyssa smith,LVA,LAS,blocks,0.98,1.0,-0.020000000000000018,0.020000000000000018,0.0004000000000000007,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Natasha Cloud,natasha cloud,natasha cloud,CHI,WAS,points,7.34,0.0,7.34,7.34,53.8756,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Natasha Cloud,natasha cloud,natasha cloud,CHI,WAS,rebounds,2.93,0.0,2.93,2.93,8.584900000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Natasha Cloud,natasha cloud,natasha cloud,CHI,WAS,assists,3.33,3.0,0.33000000000000007,0.33000000000000007,0.10890000000000005,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Natasha Cloud,natasha cloud,natasha cloud,CHI,WAS,threes_made,1.15,0.0,1.15,1.15,1.3224999999999998,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Natasha Cloud,natasha cloud,natasha cloud,CHI,WAS,steals,0.94,0.0,0.94,0.94,0.8835999999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Natasha Cloud,natasha cloud,natasha cloud,CHI,WAS,blocks,0.62,0.0,0.62,0.62,0.3844,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Naz Hillmon,naz hillmon,naz hillmon,ATL,CON,points,8.9,5.0,3.9000000000000004,3.9000000000000004,15.210000000000003,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Naz Hillmon,naz hillmon,naz hillmon,ATL,CON,rebounds,6.77,7.0,-0.23000000000000043,0.23000000000000043,0.0529000000000002,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Naz Hillmon,naz hillmon,naz hillmon,ATL,CON,assists,2.54,3.0,-0.45999999999999996,0.45999999999999996,0.21159999999999995,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Naz Hillmon,naz hillmon,naz hillmon,ATL,CON,threes_made,1.48,1.0,0.48,0.48,0.2304,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Naz Hillmon,naz hillmon,naz hillmon,ATL,CON,steals,1.02,0.0,1.02,1.02,1.0404,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Naz Hillmon,naz hillmon,naz hillmon,ATL,CON,blocks,0.54,0.0,0.54,0.54,0.2916,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Nneka Ogwumike,nneka ogwumike,nneka ogwumike,LAS,LVA,points,16.72,12.0,4.719999999999999,4.719999999999999,22.27839999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Nneka Ogwumike,nneka ogwumike,nneka ogwumike,LAS,LVA,rebounds,5.85,12.0,-6.15,6.15,37.822500000000005,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Nneka Ogwumike,nneka ogwumike,nneka ogwumike,LAS,LVA,assists,2.38,2.0,0.3799999999999999,0.3799999999999999,0.14439999999999992,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Nneka Ogwumike,nneka ogwumike,nneka ogwumike,LAS,LVA,threes_made,2.01,0.0,2.01,2.01,4.040099999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Nneka Ogwumike,nneka ogwumike,nneka ogwumike,LAS,LVA,steals,1.28,1.0,0.28,0.28,0.07840000000000001,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Nneka Ogwumike,nneka ogwumike,nneka ogwumike,LAS,LVA,blocks,0.31,1.0,-0.69,0.69,0.4760999999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Rae Burrell,rae burrell,rae burrell,LAS,LVA,points,11.1,22.0,-10.9,10.9,118.81,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Rae Burrell,rae burrell,rae burrell,LAS,LVA,rebounds,3.43,1.0,2.43,2.43,5.9049000000000005,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
2026-06-02,2026-06-02,Rae Burrell,rae burrell,rae burrell,LAS,LVA,assists,1.98,1.0,0.98,0.98,0.9603999999999999,/home/ubuntu/EdgeRanked/sports/wnba/outputs/archive/projections/wnba_projections_20260602.csv,2026-06-11T11:30:45Z
