game_date,season,player_name,team,opponent,home_away,minutes,points,rebounds,assists,threes_made,steals,blocks,turnovers,fga,fgm,fta,ftm,offensive_rebounds,defensive_rebounds,plus_minus,player_key,is_home,_data_source,game_id,player_id,position,starter,played,source,prev_game_date,rest_days,is_back_to_back,games_played_season,team_points,team_rebounds,team_assists,team_threes_made,team_steals,team_blocks,team_minutes,team_points_last_10,team_rebounds_last_10,team_assists_last_10,team_threes_made_last_10,team_steals_last_10,team_blocks_last_10,usage_proxy,usage_proxy_last_5,usage_proxy_last_10,minutes_rolling_mean_3,minutes_rolling_std_3,minutes_rolling_mean_5,minutes_rolling_std_5,minutes_rolling_mean_10,minutes_rolling_std_10,minutes_ewm,points_rolling_mean_3,points_rolling_std_3,points_rolling_mean_5,points_rolling_std_5,points_rolling_mean_10,points_rolling_std_10,points_ewm,rebounds_rolling_mean_3,rebounds_rolling_std_3,rebounds_rolling_mean_5,rebounds_rolling_std_5,rebounds_rolling_mean_10,rebounds_rolling_std_10,rebounds_ewm,assists_rolling_mean_3,assists_rolling_std_3,assists_rolling_mean_5,assists_rolling_std_5,assists_rolling_mean_10,assists_rolling_std_10,assists_ewm,threes_made_rolling_mean_3,threes_made_rolling_std_3,threes_made_rolling_mean_5,threes_made_rolling_std_5,threes_made_rolling_mean_10,threes_made_rolling_std_10,threes_made_ewm,steals_rolling_mean_3,steals_rolling_std_3,steals_rolling_mean_5,steals_rolling_std_5,steals_rolling_mean_10,steals_rolling_std_10,steals_ewm,blocks_rolling_mean_3,blocks_rolling_std_3,blocks_rolling_mean_5,blocks_rolling_std_5,blocks_rolling_mean_10,blocks_rolling_std_10,blocks_ewm,minutes_trend_3_over_10,rate_points_last_10,player_points_std_10,rate_rebounds_last_10,player_rebounds_std_10,rate_assists_last_10,player_assists_std_10,rate_threes_made_last_10,player_threes_made_std_10,rate_steals_last_10,player_steals_std_10,rate_blocks_last_10,player_blocks_std_10,player_minutes_std_10,season_avg_minutes,season_avg_points,season_avg_rebounds,season_avg_assists,season_avg_threes_made,season_avg_steals,season_avg_blocks,pace_last_10,off_rating_last_10,def_rating_last_10,opp_points_last_10,opponent_points_allowed_last_10,opponent_rebounds_allowed_last_10,opponent_assists_allowed_last_10,opponent_threes_made_allowed_last_10,opponent_steals_allowed_last_10,opponent_blocks_allowed_last_10,pos_points_allowed_last_10_x,pos_rebounds_allowed_last_10_x,pos_assists_allowed_last_10_x,pos_threes_made_allowed_last_10_x,pos_steals_allowed_last_10_x,pos_blocks_allowed_last_10_x,opp_points_allowed_last_10,last_game_date,days_since_last_game,pos_points_allowed_last_10_y,pos_rebounds_allowed_last_10_y,pos_assists_allowed_last_10_y,pos_threes_made_allowed_last_10_y,pos_steals_allowed_last_10_y,pos_blocks_allowed_last_10_y
2026-07-08,2026,Jihyun Park,LAS,IND,H,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,-5.0,jihyun park,1,last_good_canonical,,,UNK,,,,2026-06-28,1,0,27,64.0,35.0,18.0,5.0,7.0,1.0,200.0,86.0,28.7,21.1,7.2,5.7,3.2,0.0699999999999999,0.3896491228070175,0.4709609250398724,22.33333333333333,2.8867513459481366,14.6,10.784247771634329,12.9,9.904544411531504,18.798956523622333,7.0,1.7320508075688772,4.2,4.024922359499622,5.1,5.152130088074683,6.287357747056962,3.333333333333333,1.1547005383792512,2.4,1.51657508881031,1.5,1.4337208778404378,2.8048835545961337,1.0,0.0,0.6,0.5477225575051661,0.3,0.4830458915396479,0.7256402215146733,1.0,0.0,0.6,0.5477225575051661,0.5,0.5270462766947299,0.7923817835937501,0.6666666666666666,0.5773502691896258,0.4,0.5477225575051661,0.4,0.5163977794943222,0.6448457209078616,0.6666666666666666,0.5773502691896258,0.4,0.5477225575051661,0.2,0.4216370213557839,0.5774999999999999,9.433333333333332,0.3953488372093023,5.152130088074683,0.1162790697674418,1.4337208778404378,0.0232558139534883,0.4830458915396479,0.0387596899224806,0.5270462766947299,0.0310077519379844,0.5163977794943222,0.0155038759689922,0.4216370213557839,9.904544411531504,7.56,2.28,0.84,0.28,0.2,0.28,0.08,85.55199999999999,101.53791113599274,113.68339358366138,99.7,93.2,28.5,21.8,6.7,6.9,3.5,71.3,28.2,16.2,7.7,6.2,3.2,99.7,2026-07-06,2,80.4,26.7,17.7,6.4,6.4,3.0
2026-07-08,2026,Julie Allemand,TOR,GSV,H,28.4,,,,,,,,,,,,,,,julie allemand,1,last_good_canonical,,,UNK,,,,2026-06-27,2,0,19,76.0,35.0,16.0,10.0,5.0,3.0,200.0,91.9,32.7,22.6,10.5,8.0,3.9,0.0,0.568422792893381,0.5370428389456523,32.333333333333336,5.85946527708232,28.4,10.597169433391166,28.7,8.014570065407954,31.83310121921135,9.333333333333334,4.725815626252608,6.4,5.412947441089743,7.1,4.332051092342596,8.783081876363557,5.0,2.6457513110645903,3.0,3.3166247903554,2.9,2.5582111805799848,4.416592087856871,9.0,5.567764362830022,7.4,5.319774431308154,5.5,4.196559437338058,8.520781103507591,2.333333333333333,1.1547005383792512,1.4,1.51657508881031,1.2,1.3165611772087664,2.037146686949951,1.6666666666666667,1.5275252316519463,1.2,1.3038404810405295,1.6,1.07496769977314,1.3024078010680986,1.0,0.0,0.6,0.5477225575051661,0.7,0.6749485577105528,0.8403387186703613,3.633333333333336,0.2473867595818815,4.332051092342596,0.1010452961672473,2.5582111805799848,0.1916376306620209,4.196559437338058,0.0418118466898954,1.3165611772087664,0.0557491289198606,1.07496769977314,0.024390243902439,0.6749485577105528,8.014570065407954,21.36842105263158,4.842105263157895,2.421052631578948,3.842105263157895,0.7894736842105263,1.2105263157894737,0.3684210526315789,,,,94.5,76.6,31.7,16.0,6.9,8.2,4.1,76.4,29.3,17.6,8.0,5.7,3.4,94.5,2026-07-05,3,60.7,26.3,13.4,6.1,6.6,3.2
2026-07-08,2026,Juste Jocyte,GSV,TOR,A,0.6666666666666666,,,,,,,,,,,,,,,juste jocyte,0,last_good_canonical,,,UNK,,,,2026-07-04,1,0,26,62.0,30.0,14.0,6.0,10.0,5.0,200.0,78.8,33.6,17.1,10.1,6.9,4.8,0.0,0.0,0.0933333333333333,1.0,1.4142135623730951,0.6666666666666666,1.1547005383792517,1.3333333333333333,2.422120283277991,1.1838839550576423,0.0,0.0,0.0,0.0,0.5,1.2247448713915892,0.2138261354030853,0.0,0.0,0.0,0.0,0.3333333333333333,0.816496580927726,0.1382172401345663,0.0,0.0,0.0,0.0,0.1666666666666666,0.408248290463863,0.0697433111656088,0.0,0.0,0.0,0.0,0.0,0.0,0.0023715492974489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001559732377737,-0.3333333333333332,0.375,1.2247448713915892,0.25,0.816496580927726,0.125,0.408248290463863,0.0,0.0,0.0,0.0,0.0,0.0,2.422120283277991,4.333333333333333,1.7777777777777777,0.3888888888888889,0.4444444444444444,0.3888888888888889,0.0,0.0555555555555555,78.92,101.80040923296151,96.08962076354508,76.6,94.5,37.4,20.9,9.4,6.4,3.5,68.4,24.5,17.2,6.5,9.3,4.2,76.6,2026-07-06,2,81.6,31.9,17.2,8.1,5.7,2.9
2026-07-08,2026,Justine Pissott,IND,LAS,A,0.0,,,,,,,,,,,,,,,justine pissott,0,last_good_canonical,,,UNK,,,,2026-06-07,7,0,2,85.0,38.0,19.0,12.0,4.0,5.0,200.0,101.2,35.9,20.5,8.2,6.1,4.8,0.0,0.0,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.69,120.26117312426857,95.5952352891878,93.2,99.7,38.2,22.4,11.1,8.5,4.1,77.75,29.5,18.5,7.0,7.25,3.75,84.2,2026-06-13,25,73.6,31.8,18.8,7.7,6.5,3.2
2026-07-08,2026,Kaila Charles,GSV,TOR,A,25.0,8.0,5.0,1.0,0.0,1.0,0.0,0.0,10.0,4.0,0.0,0.0,3.0,2.0,19.0,kaila charles,0,last_good_canonical,,,UNK,,,,2026-07-04,1,0,30,62.0,30.0,14.0,6.0,10.0,5.0,200.0,78.8,33.6,17.1,10.1,6.9,4.8,0.508,0.5467632850241546,0.4853794400361906,19.666666666666668,2.886751345948128,17.2,5.06951674225463,17.8,4.962078417580898,18.37509009630268,7.333333333333333,5.507570547286103,5.2,4.868264577855235,4.5,3.719318934070228,6.488564487431485,4.666666666666667,3.055050463303893,4.2,2.280350850198276,3.5,2.0682789409984745,4.788670926854014,2.0,2.6457513110645907,1.2,2.16794833886788,1.3,1.5670212364724214,2.110577137312733,0.3333333333333333,0.5773502691896258,0.2,0.4472135954999579,0.3,0.483045891539648,0.3988533120921781,1.0,1.7320508075688772,0.6,1.3416407864998738,0.8,1.1352924243950933,1.1353455375123451,0.3333333333333333,0.5773502691896258,0.4,0.5477225575051661,0.4,0.5163977794943222,0.2755917670390562,1.8666666666666671,0.2528089887640449,3.719318934070228,0.196629213483146,2.0682789409984745,0.0730337078651685,1.5670212364724214,0.0168539325842696,0.483045891539648,0.0449438202247191,1.1352924243950933,0.0224719101123595,0.5163977794943222,4.962078417580898,18.466666666666665,5.366666666666666,4.466666666666667,1.3,0.6,0.6333333333333333,0.3666666666666666,78.92,101.80040923296151,96.08962076354508,76.6,94.5,37.4,20.9,9.4,6.4,3.5,68.4,24.5,17.2,6.5,9.3,4.2,76.6,2026-07-06,2,81.6,31.9,17.2,8.1,5.7,2.9
2026-07-08,2026,Kaitlyn Chen,GSV,TOR,A,21.0,14.0,1.0,4.0,1.0,0.0,0.0,1.0,9.0,6.0,1.0,1.0,0.0,1.0,14.0,kaitlyn chen,0,last_good_canonical,,,UNK,,,,2026-07-04,1,0,30,62.0,30.0,14.0,6.0,10.0,5.0,200.0,78.8,33.6,17.1,10.1,6.9,4.8,0.9571428571428572,0.6777777777777778,0.6056555555555556,13.333333333333334,4.509249752822893,12.6,5.683308895353127,14.9,6.999206304209701,12.48264943149704,8.333333333333334,4.509249752822895,7.6,5.683308895353128,7.8,5.308274463305168,7.092833350941367,1.0,1.7320508075688772,1.2,1.6431676725154984,1.0,1.3333333333333333,0.828707539841209,1.6666666666666667,0.5773502691896258,1.2,0.8366600265340756,1.4,0.8432740427115675,1.5389989361118843,0.3333333333333333,0.5773502691896258,0.4,0.5477225575051661,0.6,0.5163977794943223,0.3111630845247575,0.0,0.0,0.0,0.0,0.1,0.316227766016838,0.0170220677513824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5666666666666664,0.5234899328859061,5.308274463305168,0.0671140939597315,1.3333333333333333,0.0939597315436241,0.8432740427115675,0.0402684563758389,0.5163977794943223,0.0067114093959731,0.316227766016838,0.0,0.0,6.999206304209701,13.7,6.333333333333333,1.3333333333333333,1.5,0.6,0.1666666666666666,0.0,78.92,101.80040923296151,96.08962076354508,76.6,94.5,37.4,20.9,9.4,6.4,3.5,68.4,24.5,17.2,6.5,9.3,4.2,76.6,2026-07-06,2,81.6,31.9,17.2,8.1,5.7,2.9
2026-07-08,2026,Kate Martin,LAS,IND,H,17.0,8.0,6.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,6.0,5.0,1.0,5.0,1.0,kate martin,1,last_good_canonical,,,UNK,,,,2026-06-18,1,0,14,64.0,35.0,18.0,5.0,7.0,1.0,200.0,86.0,28.7,21.1,7.2,5.7,3.2,0.7529411764705882,0.3345454545454546,0.6463752913752914,8.333333333333334,2.309401076758503,8.0,3.000000000000002,7.1,3.634709219609068,7.636081550180902,1.0,1.7320508075688772,1.2,1.643167672515503,2.3,2.2135943621178646,1.0550376097989818,1.6666666666666667,1.1547005383792517,1.6,1.3416407864998738,0.9,1.1972189997378613,1.3224740611785422,0.6666666666666666,1.1547005383792517,0.8,1.095445115010332,0.5,0.8498365855987978,0.5208047549308177,0.3333333333333333,0.5773502691896258,0.4,0.5477225575051651,0.5,0.5270462766947309,0.307239646284375,0.0,0.0,0.0,0.0,0.1,0.316227766016838,0.0093984744021612,0.0,0.0,0.0,0.0,0.2,0.6324555320336759,0.0533403347590829,1.2333333333333345,0.323943661971831,2.2135943621178646,0.1267605633802817,1.1972189997378613,0.0704225352112676,0.8498365855987978,0.0704225352112676,0.5270462766947309,0.0140845070422535,0.316227766016838,0.028169014084507,0.6324555320336759,3.634709219609068,7.285714285714286,2.4285714285714284,0.7142857142857143,0.4285714285714285,0.5714285714285714,0.1428571428571428,0.1428571428571428,85.55199999999999,101.53791113599274,113.68339358366138,99.7,93.2,28.5,21.8,6.7,6.9,3.5,71.3,28.2,16.2,7.7,6.2,3.2,99.7,2026-07-06,2,80.4,26.7,17.7,6.4,6.4,3.0
2026-07-08,2026,Kayla McBride,MIN,CON,A,38.0,28.0,3.0,2.0,4.0,0.0,1.0,6.0,19.0,10.0,5.0,4.0,0.0,3.0,2.0,kayla mcbride,0,last_good_canonical,,,UNK,,,,2026-07-03,1,0,27,89.0,32.0,24.0,10.0,5.0,7.0,200.0,90.2,36.3,21.8,8.1,10.1,5.3,0.9184210526315788,0.6385433280170123,0.7170716640085061,36.333333333333336,2.88675134594813,35.8,2.280350850198275,31.3,5.6578362570077045,34.758434295399006,18.0,1.0000000000000018,16.6,2.701851217221259,15.6,2.2705848487901807,16.999071681226003,2.6666666666666665,2.8867513459481287,2.6,2.0736441353327737,3.6,1.955050439815358,2.2936520164840064,1.6666666666666667,0.5773502691896258,2.2,1.0954451150103337,2.1,1.5238839267549966,1.8233601879413963,4.333333333333333,0.5773502691896273,3.0,1.8708286933869709,2.2,1.5491933384829668,3.39571541945544,1.3333333333333333,1.5275252316519463,1.0,1.224744871391589,1.6,1.173787790777268,1.4878615540282358,0.0,0.0,0.0,0.0,0.0,0.0,0.0001984298194609,5.033333333333335,0.4984025559105431,2.2705848487901807,0.1150159744408945,1.955050439815358,0.0670926517571885,1.5238839267549966,0.0702875399361022,1.5491933384829668,0.0511182108626198,1.173787790777268,0.0,0.0,5.6578362570077045,30.88888888888889,15.148148148148149,3.962962962962963,2.5185185185185186,2.074074074074074,1.5555555555555556,0.1111111111111111,84.39333333333333,113.34966594270036,91.52826311238545,80.0,85.1,34.1,18.6,9.0,5.9,3.4,69.7,30.6,16.3,6.7,5.1,3.3,80.0,2026-07-06,2,69.7,30.6,16.3,6.7,5.1,3.3
2026-07-08,2026,Kayla Thornton,GSV,TOR,A,15.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0,-1.0,kayla thornton,0,last_good_canonical,,,UNK,,,,2026-07-04,1,0,30,62.0,30.0,14.0,6.0,10.0,5.0,200.0,78.8,33.6,17.1,10.1,6.9,4.8,0.2133333333333333,0.3514072126386199,0.4370858510522067,22.666666666666668,3.5118845842842465,23.8,5.449770637375481,24.5,5.08265022732563,23.61602897619826,4.333333333333333,5.859465277082316,6.0,7.648529270389178,6.3,6.600505031182588,5.240904021332389,3.333333333333333,1.1547005383792517,3.4,1.3416407864998725,5.0,2.5385910352879684,3.7735772660444944,0.3333333333333333,0.5773502691896258,0.4,0.5477225575051661,0.9,0.875595035770913,0.542883116654458,0.6666666666666666,1.1547005383792517,1.4,2.1908902300206643,1.6,1.9550504398153568,1.025842640427334,0.3333333333333333,0.5773502691896258,0.2,0.4472135954999579,0.3,0.4830458915396474,0.4017663101090833,0.0,0.0,0.0,0.0,0.1,0.3162277660168377,0.0163487753504008,-1.833333333333332,0.2571428571428571,6.600505031182588,0.2040816326530612,2.5385910352879684,0.036734693877551,0.875595035770913,0.0653061224489796,1.9550504398153568,0.0122448979591836,0.4830458915396474,0.0040816326530612,0.3162277660168377,5.08265022732563,25.8,8.233333333333333,5.166666666666667,0.8,1.6,0.8,0.3666666666666666,78.92,101.80040923296151,96.08962076354508,76.6,94.5,37.4,20.9,9.4,6.4,3.5,68.4,24.5,17.2,6.5,9.3,4.2,76.6,2026-07-06,2,81.6,31.9,17.2,8.1,5.7,2.9
2026-07-08,2026,Kelsey Mitchell,IND,LAS,A,33.0,27.0,2.0,3.0,3.0,1.0,0.0,1.0,18.0,7.0,12.0,10.0,1.0,1.0,18.0,kelsey mitchell,0,last_good_canonical,,,G,,,,2026-06-28,2,0,23,84.0,39.0,18.0,9.0,5.0,3.0,200.0,101.2,36.9,20.8,10.6,5.4,3.9,1.0242424242424242,1.0452985829959514,0.9186673400895536,30.0,6.928203230275509,30.8,5.019960159204449,32.8,4.467164151400266,29.575883161910536,27.33333333333333,2.309401076758501,25.2,3.3466401061363067,23.3,4.398231968012207,25.341077437403605,2.0,1.7320508075688772,1.6,1.3416407864998752,1.6,1.0749676997731437,2.132959158830169,3.333333333333333,2.309401076758503,2.4,2.0736441353327733,2.6,1.7126976771553526,2.495380489409433,5.0,1.7320508075688772,4.2,1.643167672515496,3.3,1.4944341180973253,4.091721727537584,0.6666666666666666,1.1547005383792517,0.8,0.8366600265340752,0.9,0.9944289260117531,0.5230242259226137,0.0,0.0,0.0,0.0,0.0,0.0,0.0047141573845408,-2.799999999999997,0.7103658536585367,4.398231968012207,0.048780487804878,1.0749676997731437,0.0792682926829268,1.7126976771553526,0.1006097560975609,1.4944341180973253,0.0274390243902439,0.9944289260117531,0.0,0.0,4.467164151400266,31.26086956521739,21.608695652173918,1.7826086956521738,2.4782608695652173,2.565217391304348,0.8260869565217391,0.0434782608695652,83.69,120.26117312426857,95.5952352891878,93.2,99.7,38.2,22.4,11.1,8.5,4.1,35.5,8.8,9.7,3.8,2.5,0.5,93.2,2026-07-05,3,40.8,10.2,10.8,4.9,2.2,0.5
2026-07-08,2026,Kennedy Burke,CON,MIN,H,23.0,16.0,0.0,2.0,3.0,2.0,0.0,3.0,8.0,6.0,1.0,1.0,0.0,0.0,-4.0,kennedy burke,1,last_good_canonical,,,UNK,,,,2026-07-02,1,0,21,90.0,32.0,21.0,7.0,11.0,6.0,200.0,83.3,33.5,19.4,4.7,7.8,5.1,0.8782608695652173,0.5985947385947384,0.4495004344314688,26.0,1.9999999999999976,25.4,2.4083189157584544,23.666666666666668,4.663689526544401,25.61671939693289,9.0,1.7320508075688783,11.0,4.123105625617661,8.777777777777779,5.068968775248512,9.733035032158698,3.0,0.9999999999999996,2.4,1.5165750888103096,2.888888888888889,1.7638342073763948,2.7028579367457977,2.0,0.9999999999999998,1.4,1.140175425099138,1.0,1.1180339887498936,1.411034588731938,1.3333333333333333,1.5275252316519468,1.6,1.1401754250991378,1.0,1.118033988749895,1.192090032701395,1.0,1.0,1.0,1.0,0.8888888888888888,0.7817359599705721,0.7997874738400379,1.0,1.0,0.8,0.8366600265340756,0.4444444444444444,0.7264831572567786,0.9243548878975888,2.333333333333332,0.3708920187793427,5.068968775248512,0.1220657276995305,1.7638342073763948,0.0422535211267605,1.1180339887498936,0.0422535211267605,1.118033988749895,0.0375586854460093,0.7817359599705721,0.0187793427230046,0.7264831572567786,4.663689526544401,24.05,7.9,3.35,1.75,0.95,1.0,0.8,,,,85.1,80.0,32.7,19.2,8.7,7.2,2.6,66.1,28.4,16.0,7.3,6.1,2.0,85.1,2026-07-06,2,66.1,28.4,16.0,7.3,6.1,2.0
2026-07-08,2026,Kia Nurse,TOR,GSV,H,21.0,12.0,1.0,0.0,3.0,0.0,0.0,1.0,9.0,4.0,1.0,1.0,0.0,1.0,3.0,kia nurse,1,last_good_canonical,,,UNK,,,,2026-06-27,2,0,20,76.0,35.0,16.0,10.0,5.0,3.0,200.0,91.9,32.7,22.6,10.5,8.0,3.9,0.6904761904761905,0.624060606060606,0.4357803030303031,17.333333333333332,4.041451884327381,14.4,6.066300355241248,9.9,6.522610247779999,15.493424587704492,9.333333333333334,4.618802153517005,7.6,5.366563145999499,4.3,5.078276172963501,8.337583850023686,1.6666666666666667,1.1547005383792517,1.2,1.0954451150103302,0.8,0.9189365834726756,1.3188736590956884,1.6666666666666667,2.0816659994661326,1.0,1.7320508075688772,0.6,1.2649110640673518,0.9713846147036778,2.0,1.0,1.2,1.3038404810405295,0.7,1.0593499054713826,1.7027218274397269,0.6666666666666666,0.5773502691896258,0.4,0.5477225575051661,0.3,0.4830458915396479,0.4081507895395047,0.0,0.0,0.0,0.0,0.0,0.0,1.6606132398643244e-11,7.433333333333332,0.4343434343434343,5.078276172963501,0.0808080808080808,0.9189365834726756,0.0606060606060606,1.2649110640673518,0.0707070707070707,1.0593499054713826,0.0303030303030303,0.4830458915396479,0.0,0.0,6.522610247779999,11.1,4.65,1.05,0.55,0.8,0.3,0.0,,,,94.5,76.6,31.7,16.0,6.9,8.2,4.1,76.4,29.3,17.6,8.0,5.7,3.4,94.5,2026-07-05,3,60.7,26.3,13.4,6.1,6.6,3.2
2026-07-08,2026,Kiah Stokes,GSV,TOR,A,28.0,6.0,9.0,2.0,2.0,1.0,3.0,0.0,4.0,2.0,0.0,0.0,0.0,9.0,15.0,kiah stokes,0,last_good_canonical,,,UNK,,,,2026-07-04,1,0,30,62.0,30.0,14.0,6.0,10.0,5.0,200.0,78.8,33.6,17.1,10.1,6.9,4.8,0.5678571428571428,0.4340085638998682,0.3805412493684804,25.0,4.358898943540674,25.8,3.898717737923584,23.3,3.94546152771345,24.301484982736977,6.333333333333333,6.110100926607787,6.6,6.06630035524124,4.2,4.779586221049312,5.41601346591802,5.0,1.7320508075688772,4.8,1.3038404810405295,5.1,1.3703203194062952,5.23642144443577,0.6666666666666666,0.5773502691896258,0.8,0.8366600265340753,0.9,1.100504934614612,0.873420993461741,1.0,1.0,1.0,1.0,0.5,0.8498365855987976,0.8444098173292306,1.6666666666666667,1.5275252316519468,1.2,1.3038404810405295,0.9,1.100504934614612,1.6733858197879845,3.6666666666666665,2.8867513459481287,4.2,2.5884358211089573,2.5,2.63523138347365,3.198713381036815,1.6999999999999993,0.1802575107296137,4.779586221049312,0.2188841201716738,1.3703203194062952,0.03862660944206,1.100504934614612,0.0214592274678111,0.8498365855987976,0.03862660944206,1.100504934614612,0.1072961373390558,2.63523138347365,3.94546152771345,22.566666666666663,3.9,5.0,1.2,0.5666666666666667,0.8333333333333334,2.033333333333333,78.92,101.80040923296151,96.08962076354508,76.6,94.5,37.4,20.9,9.4,6.4,3.5,68.4,24.5,17.2,6.5,9.3,4.2,76.6,2026-07-06,2,81.6,31.9,17.2,8.1,5.7,2.9
2026-07-08,2026,Kiana Williams,LAS,IND,H,16.0,4.0,0.0,3.0,0.0,1.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,-4.0,kiana williams,1,last_good_canonical,,,UNK,,,,2026-06-28,1,0,14,64.0,35.0,18.0,5.0,7.0,1.0,200.0,86.0,28.7,21.1,7.2,5.7,3.2,0.475,0.4123927465723131,0.389094641684425,18.33333333333333,1.1547005383792488,13.8,6.260990336999411,11.9,6.723920813863827,15.467450434465013,5.333333333333333,2.309401076758503,4.0,2.449489742783177,3.6,2.3664319132398464,4.070651546350675,1.0,0.0,0.6,0.5477225575051661,0.4,0.5163977794943222,0.7461908112333356,0.3333333333333333,0.5773502691896258,0.6,0.5477225575051661,0.5,0.5270462766947299,0.3391576403949208,0.6666666666666666,1.1547005383792517,0.4,0.8944271909999157,0.5,0.7071067811865475,0.3514991100764965,0.0,0.0,0.0,0.0,0.1,0.3162277660168381,0.0228233398277279,0.0,0.0,0.0,0.0,0.1,0.3162277660168379,0.0171577976171875,6.433333333333332,0.3025210084033613,2.3664319132398464,0.0336134453781512,0.5163977794943222,0.042016806722689,0.5270462766947299,0.042016806722689,0.7071067811865475,0.0084033613445378,0.3162277660168381,0.0084033613445378,0.3162277660168379,6.723920813863827,12.428571428571429,4.142857142857143,0.4285714285714285,0.5,0.7857142857142857,0.2857142857142857,0.0714285714285714,85.55199999999999,101.53791113599274,113.68339358366138,99.7,93.2,28.5,21.8,6.7,6.9,3.5,71.3,28.2,16.2,7.7,6.2,3.2,99.7,2026-07-06,2,80.4,26.7,17.7,6.4,6.4,3.0
2026-07-08,2026,Laeticia Amihere,GSV,TOR,A,12.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,-2.0,laeticia amihere,0,last_good_canonical,,,UNK,,,,2026-07-04,1,0,30,62.0,30.0,14.0,6.0,10.0,5.0,200.0,78.8,33.6,17.1,10.1,6.9,4.8,0.2333333333333333,0.5133699633699633,0.5704413919413918,13.0,2.645751311064591,12.4,2.3021728866442683,11.0,3.3665016461207027,12.741122801097436,0.6666666666666666,1.1547005383792517,1.6,2.60768096208106,2.6,3.5023801430836525,1.611572508444675,4.333333333333333,1.1547005383792517,4.2,1.095445115010332,3.7,1.5670212364724214,4.328234064209349,2.0,1.0,1.6,0.8944271909999159,1.0,0.9428090415820634,1.7418827364297438,0.0,0.0,0.2,0.4472135954999579,0.4,0.6992058987801011,0.1558816242424923,0.0,0.0,0.2,0.4472135954999579,0.5,0.5270462766947299,0.157816087104137,0.0,0.0,0.4,0.8944271909999159,0.9,0.9944289260117531,0.2893326050845012,2.0,0.2363636363636363,3.5023801430836525,0.3363636363636363,1.5670212364724214,0.0909090909090909,0.9428090415820634,0.0363636363636363,0.6992058987801011,0.0454545454545454,0.5270462766947299,0.0818181818181818,0.9944289260117531,3.3665016461207027,9.0,2.5384615384615383,2.8076923076923075,0.9615384615384616,0.1538461538461538,0.2692307692307692,0.6538461538461539,78.92,101.80040923296151,96.08962076354508,76.6,94.5,37.4,20.9,9.4,6.4,3.5,68.4,24.5,17.2,6.5,9.3,4.2,76.6,2026-07-06,2,81.6,31.9,17.2,8.1,5.7,2.9
2026-07-08,2026,Laura Juskaite,TOR,GSV,H,24.0,8.0,5.0,1.0,1.0,1.0,1.0,1.0,7.0,3.0,2.0,1.0,2.0,3.0,-1.0,laura juskaite,1,last_good_canonical,,,UNK,,,,2026-06-27,2,0,20,76.0,35.0,16.0,10.0,5.0,3.0,200.0,91.9,32.7,22.6,10.5,8.0,3.9,0.5541666666666666,0.7056827586206896,0.63303270091471,17.666666666666668,5.859465277082318,21.4,6.730527468185536,23.5,6.720615051218653,19.00081676229869,6.0,5.291502622129183,8.2,7.155417527999326,9.1,6.026792034094276,6.062368126680561,6.0,5.291502622129181,5.4,4.219004621945797,4.4,3.4058772731852804,5.537196933254508,1.6666666666666667,0.5773502691896258,2.6,1.3416407864998734,2.1,1.286683937707919,1.934594170708094,0.6666666666666666,1.1547005383792517,0.8,1.0954451150103324,0.6,0.8432740427115678,0.6301090934302692,0.3333333333333333,0.5773502691896266,1.4,1.51657508881031,1.6,1.4298407059684812,0.8128424119863495,0.0,0.0,0.2,0.4472135954999579,0.2,0.4216370213557839,0.1163393217280906,-5.833333333333332,0.3872340425531915,6.026792034094276,0.1872340425531915,3.4058772731852804,0.0893617021276595,1.286683937707919,0.025531914893617,0.8432740427115678,0.0680851063829787,1.4298407059684812,0.0085106382978723,0.4216370213557839,6.720615051218653,22.35,8.4,4.15,1.65,0.85,1.35,0.15,,,,94.5,76.6,31.7,16.0,6.9,8.2,4.1,76.4,29.3,17.6,8.0,5.7,3.4,94.5,2026-07-05,3,60.7,26.3,13.4,6.1,6.6,3.2
