player_name,player_key,team,opponent,stat,line,sportsbook,over_odds,under_odds,mean,median,floor,ceiling,stddev,p10,p50,p90,over_hit_rate,under_hit_rate,projected_minutes,confidence,confidence_label,model_projection,line_delta
Janelle Salaun,janelle salaun,GSV,DAL,pra,18.5,prizepicks,,,16.32356879542467,15.728115774696612,10.257876831537509,23.087054242969135,5.1338706123255555,10.257876831537509,15.728115774696612,23.087054242969135,0.3008,0.6992,23.67247389321733,medium,Medium,17.04467332693571,-2.17643120457533
Janelle Salaun,janelle salaun,GSV,DAL,pr,16.5,prizepicks,,,14.490861477596447,13.919189174018259,8.989664023126496,20.72995357211039,4.7240598481806,8.989664023126496,13.919189174018259,20.72995357211039,0.2986,0.7014,23.67247389321733,medium,Medium,14.94982648045426,-2.0091385224035534
Janelle Salaun,janelle salaun,GSV,DAL,pa,14.5,prizepicks,,,12.666381307269356,12.100321041452919,7.406074527611533,18.69318096899212,4.547276286029207,7.406074527611533,12.100321041452919,18.69318096899212,0.2961,0.7039,23.67247389321733,medium,Medium,13.24743963517269,-1.833618692730644
Jessica Shepard,jessica shepard,DAL,GSV,points,13.5,prizepicks,,,10.856029700127538,10.020205500336694,5.030784490977703,17.75689403267626,5.164733930771102,5.030784490977703,10.020205500336694,17.75689403267626,0.2587,0.7413,32.847547872614896,medium,Medium,10.03406014077311,-2.6439702998724623
Jessica Shepard,jessica shepard,DAL,GSV,rebounds,11.0,prizepicks,,,8.730538514392796,8.007151861705713,3.944778020144419,14.466260563243038,4.268498902035813,3.944778020144419,8.007151861705713,14.466260563243038,0.258,0.742,32.847547872614896,medium,Medium,7.834345075051932,-2.269461485607204
Jessica Shepard,jessica shepard,DAL,GSV,assists,5.0,prizepicks,,,4.7855,4.0,2.0,8.0,2.7258190970788947,2.0,4.0,8.0,0.3499,0.5097,32.847547872614896,medium,Medium,4.535853001371053,-0.21450000000000014
Jessica Shepard,jessica shepard,DAL,GSV,pra,30.0,prizepicks,,,32.56049905872877,31.335924762406748,19.872536165794276,46.805763921578794,10.740354239276733,19.872536165794276,31.335924762406748,46.805763921578794,0.5518,0.4482,32.847547872614896,medium,Medium,29.932130840969904,2.560499058728773
Jessica Shepard,jessica shepard,DAL,GSV,pr,24.5,prizepicks,,,25.741072260817532,24.50019118494943,14.749374806311607,38.35944109888776,9.378130393278008,14.749374806311607,24.50019118494943,38.35944109888776,0.5,0.5,32.847547872614896,medium,Medium,23.48796645901152,1.241072260817532
Jessica Shepard,jessica shepard,DAL,GSV,pa,18.5,prizepicks,,,21.324431090308675,20.229015147866853,11.54063853117627,32.733612208345825,8.410224691991745,11.54063853117627,20.229015147866853,32.733612208345825,0.5866,0.4134,32.847547872614896,medium,Medium,19.854366284281614,2.824431090308675
Jessica Shepard,jessica shepard,DAL,GSV,ra,16.5,prizepicks,,,13.5160385143928,12.834947492890999,7.330353786094347,20.552622167806046,5.292658539443975,7.330353786094347,12.834947492890999,20.552622167806046,0.2589,0.7411,32.847547872614896,medium,Medium,,-2.9839614856071996
