game_date,season,player_name,team,opponent,home_away,minutes,points,rebounds,assists,threes_made,steals,blocks,turnovers,fga,fgm,fta,ftm,offensive_rebounds,defensive_rebounds,plus_minus,player_key,is_home,_data_source,game_id,player_id,position,starter,played,source,name_key,reason
2026-05-30,2026,Kennedy Burke,CON,LAS,H,24.0,14.0,6.0,0.0,2.0,2.0,3.0,0.0,8.0,4.0,8.0,4.0,2.0,4.0,,kennedy burke,1,last_good_canonical,401856950.0,3922628.0,G,0.0,1.0,espn,kennedy burke,no_projection_for_player_team_date
2026-06-02,2026,Kennedy Burke,CON,ATL,A,18.0,2.0,3.0,0.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,1.0,2.0,-7.0,kennedy burke,0,last_good_canonical,,,,,,,kennedy burke,no_projection_for_player_team_date
2026-05-13,2026,Kia Nurse,TOR,SEA,H,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,kia nurse,1,last_good_canonical,401856904.0,3142327.0,G,0.0,1.0,espn,kia nurse,no_projection_for_player_team_date
2026-05-17,2026,Kia Nurse,TOR,LAS,A,12.0,10.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,2.0,4.0,4.0,0.0,0.0,,kia nurse,0,last_good_canonical,401856917.0,3142327.0,G,0.0,1.0,espn,kia nurse,no_projection_for_player_team_date
2026-05-20,2026,Kia Nurse,TOR,PHX,A,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,,kia nurse,0,last_good_canonical,401856920.0,3142327.0,G,0.0,1.0,espn,kia nurse,no_projection_for_player_team_date
2026-05-22,2026,Kia Nurse,TOR,MIN,A,27.0,23.0,4.0,2.0,6.0,1.0,0.0,1.0,13.0,6.0,6.0,5.0,1.0,3.0,,kia nurse,0,last_good_canonical,401856925.0,3142327.0,G,0.0,1.0,espn,kia nurse,no_projection_for_player_team_date
2026-05-28,2026,Kia Nurse,TOR,CHI,A,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,kia nurse,0,last_good_canonical,401856939.0,3142327.0,G,0.0,1.0,espn,kia nurse,no_projection_for_player_team_date
2026-05-30,2026,Kia Nurse,TOR,SEA,H,10.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,,kia nurse,1,last_good_canonical,401856949.0,3142327.0,G,0.0,1.0,espn,kia nurse,no_projection_for_player_team_date
2026-06-03,2026,Kia Nurse,TOR,NYL,A,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,kia nurse,0,last_good_canonical,,,,,,,kia nurse,no_projection_for_player_team_date
2026-05-09,2026,Kiah Stokes,GSV,SEA,A,24.0,6.0,4.0,3.0,0.0,1.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,4.0,,kiah stokes,0,last_good_canonical,401856892.0,2590093.0,C,1.0,1.0,espn,kiah stokes,no_projection_for_player_team_date
2026-05-14,2026,Kiah Stokes,GSV,CHI,A,29.0,7.0,11.0,2.0,0.0,0.0,5.0,0.0,8.0,3.0,2.0,1.0,3.0,8.0,,kiah stokes,0,last_good_canonical,401856906.0,2590093.0,C,1.0,1.0,espn,kiah stokes,no_projection_for_player_team_date
2026-05-22,2026,Kiah Stokes,GSV,NYL,A,26.0,6.0,3.0,3.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,3.0,,kiah stokes,0,last_good_canonical,401856924.0,2590093.0,C,1.0,1.0,espn,kiah stokes,no_projection_for_player_team_date
2026-05-22,2026,Kiah Stokes,GSV,IND,A,23.0,2.0,7.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,0.0,0.0,3.0,4.0,,kiah stokes,0,last_good_canonical,401856928.0,2590093.0,C,1.0,1.0,espn,kiah stokes,no_projection_for_player_team_date
2026-05-29,2026,Kiah Stokes,GSV,IND,A,26.0,4.0,4.0,2.0,0.0,0.0,4.0,2.0,4.0,2.0,0.0,0.0,1.0,3.0,,kiah stokes,0,last_good_canonical,401856944.0,2590093.0,C,1.0,1.0,espn,kiah stokes,no_projection_for_player_team_date
2026-06-02,2026,Kiah Stokes,GSV,POR,H,20.0,6.0,5.0,1.0,2.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,2.0,3.0,8.0,kiah stokes,1,last_good_canonical,,,,,,,kiah stokes,no_projection_for_player_team_date
2026-06-03,2026,Kiah Stokes,GSV,POR,A,20.0,6.0,5.0,1.0,2.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,2.0,3.0,,kiah stokes,0,last_good_canonical,401856957.0,2590093.0,C,1.0,1.0,espn,kiah stokes,no_projection_for_player_team_date
2026-06-04,2026,Kiah Stokes,GSV,MIN,A,21.0,7.0,3.0,1.0,1.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,3.0,-14.0,kiah stokes,0,last_good_canonical,,,,,,,kiah stokes,no_projection_for_player_team_date
2026-06-10,2026,Kiah Stokes,GSV,PHX,A,20.0,3.0,4.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,3.0,,kiah stokes,0,last_good_canonical,401856977.0,2590093.0,C,1.0,1.0,espn,kiah stokes,no_projection_for_player_team_date
2026-06-13,2026,Kiah Stokes,GSV,SEA,A,23.0,2.0,5.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,,kiah stokes,0,last_good_canonical,401856985.0,2590093.0,C,1.0,1.0,espn,kiah stokes,no_projection_for_player_team_date
2026-06-16,2026,Kiah Stokes,GSV,LAS,A,30.0,4.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,,kiah stokes,0,last_good_canonical,401856994.0,2590093.0,C,1.0,1.0,espn,kiah stokes,no_projection_for_player_team_date
2026-06-18,2026,Kiah Stokes,GSV,DAL,A,21.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,7.0,,kiah stokes,0,last_good_canonical,401856998.0,2590093.0,C,1.0,1.0,espn,kiah stokes,no_projection_for_player_team_date
2026-06-20,2026,Kiah Stokes,GSV,MIN,A,19.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,,kiah stokes,0,last_good_canonical,401857005.0,2590093.0,C,1.0,1.0,espn,kiah stokes,no_projection_for_player_team_date
2026-06-25,2026,Kiah Stokes,GSV,ATL,A,24.0,1.0,5.0,2.0,0.0,1.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,4.0,,kiah stokes,0,last_good_canonical,401857020.0,2590093.0,C,1.0,1.0,espn,kiah stokes,no_projection_for_player_team_date
2026-06-27,2026,Kiah Stokes,GSV,ATL,A,30.0,13.0,4.0,0.0,2.0,0.0,7.0,2.0,7.0,5.0,2.0,1.0,0.0,4.0,,kiah stokes,0,last_good_canonical,401857026.0,2590093.0,C,1.0,1.0,espn,kiah stokes,no_projection_for_player_team_date
2026-05-09,2026,Kiana Williams,PHX,LVA,A,21.0,11.0,1.0,1.0,3.0,2.0,0.0,1.0,9.0,4.0,0.0,0.0,0.0,1.0,,kiana williams,0,last_good_canonical,401856894.0,4282168.0,G,0.0,1.0,espn,kiana williams,no_projection_for_player_team_date
2026-05-13,2026,Kiana Williams,PHX,MIN,H,14.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,,kiana williams,1,last_good_canonical,401856902.0,4282168.0,G,0.0,1.0,espn,kiana williams,no_projection_for_player_team_date
2026-05-20,2026,Kiana Williams,PHX,TOR,H,12.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,,kiana williams,1,last_good_canonical,401856920.0,4282168.0,G,0.0,1.0,espn,kiana williams,no_projection_for_player_team_date
2026-05-22,2026,Kiana Williams,PHX,LAS,H,11.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,,kiana williams,1,last_good_canonical,401856926.0,4282168.0,G,0.0,1.0,espn,kiana williams,no_projection_for_player_team_date
2026-05-24,2026,Kiana Williams,PHX,ATL,A,20.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,3.0,3.0,0.0,1.0,,kiana williams,0,last_good_canonical,401856933.0,4282168.0,G,0.0,1.0,espn,kiana williams,no_projection_for_player_team_date
2026-05-27,2026,Kiana Williams,PHX,NYL,A,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,kiana williams,0,last_good_canonical,401856938.0,4282168.0,G,0.0,1.0,espn,kiana williams,no_projection_for_player_team_date
2026-05-29,2026,Kiana Williams,PHX,NYL,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,kiana williams,0,last_good_canonical,401856945.0,4282168.0,G,0.0,0.0,espn,kiana williams,no_projection_for_player_team_date
2026-06-22,2026,Kiana Williams,LAS,NYL,A,7.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,kiana williams,0,last_good_canonical,401857011.0,4282168.0,G,0.0,1.0,espn,kiana williams,no_projection_for_player_team_date
2026-06-28,2026,Kiana Williams,LAS,IND,A,19.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,1.0,,kiana williams,0,last_good_canonical,401857028.0,4282168.0,G,0.0,1.0,espn,kiana williams,no_projection_for_player_team_date
2026-05-09,2026,Kierstan Bell,LVA,PHX,A,19.0,0.0,6.0,1.0,0.0,1.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0,,kierstan bell,0,last_good_canonical,401856894.0,4433633.0,F,0.0,1.0,espn,kierstan bell,no_projection_for_player_team_date
2026-05-10,2026,Kierstan Bell,LVA,LAS,A,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,kierstan bell,0,last_good_canonical,401856898.0,4433633.0,F,0.0,1.0,espn,kierstan bell,no_projection_for_player_team_date
2026-05-14,2026,Kierstan Bell,LVA,CON,A,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,,kierstan bell,0,last_good_canonical,401856905.0,4433633.0,F,0.0,1.0,espn,kierstan bell,no_projection_for_player_team_date
2026-05-15,2026,Kierstan Bell,LVA,CON,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,kierstan bell,0,last_good_canonical,401856910.0,4433633.0,F,0.0,0.0,espn,kierstan bell,no_projection_for_player_team_date
2026-05-17,2026,Kierstan Bell,LVA,ATL,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,kierstan bell,0,last_good_canonical,401856915.0,4433633.0,F,0.0,0.0,espn,kierstan bell,no_projection_for_player_team_date
2026-05-24,2026,Kierstan Bell,LVA,LAS,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,kierstan bell,0,last_good_canonical,401856932.0,4433633.0,F,0.0,0.0,espn,kierstan bell,no_projection_for_player_team_date
2026-05-29,2026,Kierstan Bell,LVA,DAL,A,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,kierstan bell,0,last_good_canonical,401856943.0,4433633.0,F,0.0,1.0,espn,kierstan bell,no_projection_for_player_team_date
2026-05-31,2026,Kierstan Bell,LVA,GSV,A,14.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,,kierstan bell,0,last_good_canonical,401856952.0,4433633.0,F,0.0,1.0,espn,kierstan bell,no_projection_for_player_team_date
2026-06-02,2026,Kierstan Bell,LVA,LAS,A,22.0,6.0,3.0,0.0,2.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,3.0,0.0,kierstan bell,0,last_good_canonical,,,,,,,kierstan bell,no_projection_for_player_team_date
2026-06-03,2026,Kierstan Bell,LVA,LAS,A,22.0,6.0,3.0,0.0,2.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,3.0,,kierstan bell,0,last_good_canonical,401856958.0,4433633.0,F,0.0,1.0,espn,kierstan bell,no_projection_for_player_team_date
2026-06-06,2026,Kierstan Bell,LVA,GSV,H,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-6.0,kierstan bell,1,last_good_canonical,,,,,,,kierstan bell,no_projection_for_player_team_date
2026-06-09,2026,Kierstan Bell,LVA,SEA,A,8.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,2.0,,kierstan bell,0,last_good_canonical,401856974.0,4433633.0,F,0.0,1.0,espn,kierstan bell,no_projection_for_player_team_date
2026-06-12,2026,Kierstan Bell,LVA,POR,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,kierstan bell,0,last_good_canonical,401856983.0,4433633.0,F,0.0,0.0,espn,kierstan bell,no_projection_for_player_team_date
2026-06-14,2026,Kierstan Bell,LVA,MIN,A,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,kierstan bell,0,last_good_canonical,401856987.0,4433633.0,F,0.0,1.0,espn,kierstan bell,no_projection_for_player_team_date
2026-06-16,2026,Kierstan Bell,LVA,DAL,A,18.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,6.0,1.0,0.0,0.0,0.0,1.0,,kierstan bell,0,last_good_canonical,401856992.0,4433633.0,F,0.0,1.0,espn,kierstan bell,no_projection_for_player_team_date
2026-06-18,2026,Kierstan Bell,LVA,PHX,A,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,kierstan bell,0,last_good_canonical,401857000.0,4433633.0,F,0.0,1.0,espn,kierstan bell,no_projection_for_player_team_date
2026-06-24,2026,Kierstan Bell,LVA,NYL,A,9.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,,kierstan bell,0,last_good_canonical,401857016.0,4433633.0,F,0.0,1.0,espn,kierstan bell,no_projection_for_player_team_date
2026-06-26,2026,Kierstan Bell,LVA,DAL,A,13.0,10.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,,kierstan bell,0,last_good_canonical,401857022.0,4433633.0,F,0.0,1.0,espn,kierstan bell,no_projection_for_player_team_date
2026-05-19,2026,Kiki Iriafen,WAS,DAL,A,26.0,9.0,10.0,2.0,1.0,1.0,0.0,2.0,6.0,2.0,6.0,4.0,2.0,8.0,,kiki iriafen,0,last_good_canonical,401856918.0,4898384.0,F,1.0,1.0,espn,kiki iriafen,no_projection_for_player_team_date
2026-05-28,2026,Kiki Iriafen,WAS,SEA,A,24.0,13.0,9.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,3.0,3.0,2.0,7.0,,kiki iriafen,0,last_good_canonical,401856942.0,4898384.0,F,1.0,1.0,espn,kiki iriafen,no_projection_for_player_team_date
2026-05-08,2026,Kiki Rice,TOR,WAS,H,18.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,,kiki rice,1,last_good_canonical,401856891.0,4565505.0,G,0.0,1.0,espn,kiki rice,no_projection_for_player_team_date
2026-05-13,2026,Kiki Rice,TOR,SEA,H,21.0,12.0,2.0,1.0,1.0,0.0,0.0,0.0,9.0,5.0,1.0,1.0,0.0,2.0,,kiki rice,1,last_good_canonical,401856904.0,4565505.0,G,0.0,1.0,espn,kiki rice,no_projection_for_player_team_date
2026-05-17,2026,Kiki Rice,TOR,LAS,A,35.0,19.0,5.0,2.0,1.0,0.0,0.0,0.0,8.0,5.0,10.0,8.0,1.0,4.0,,kiki rice,0,last_good_canonical,401856917.0,4565505.0,G,1.0,1.0,espn,kiki rice,no_projection_for_player_team_date
2026-05-20,2026,Kiki Rice,TOR,PHX,A,34.0,15.0,7.0,3.0,2.0,2.0,0.0,2.0,7.0,5.0,5.0,3.0,2.0,5.0,,kiki rice,0,last_good_canonical,401856920.0,4565505.0,G,1.0,1.0,espn,kiki rice,no_projection_for_player_team_date
2026-05-22,2026,Kiki Rice,TOR,MIN,A,23.0,11.0,6.0,4.0,2.0,0.0,0.0,0.0,7.0,3.0,4.0,3.0,1.0,5.0,,kiki rice,0,last_good_canonical,401856925.0,4565505.0,G,1.0,1.0,espn,kiki rice,no_projection_for_player_team_date
2026-05-28,2026,Kiki Rice,TOR,CHI,A,34.0,14.0,8.0,7.0,0.0,2.0,0.0,3.0,7.0,3.0,9.0,8.0,1.0,7.0,,kiki rice,0,last_good_canonical,401856939.0,4565505.0,G,1.0,1.0,espn,kiki rice,no_projection_for_player_team_date
2026-05-09,2026,Kyara Linskens,PHX,LVA,A,14.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,1.0,,kyara linskens,0,last_good_canonical,401856894.0,4873359.0,C,0.0,1.0,espn,kyara linskens,no_projection_for_player_team_date
2026-05-13,2026,Kyara Linskens,PHX,MIN,H,12.0,8.0,4.0,1.0,2.0,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,,kyara linskens,1,last_good_canonical,401856902.0,4873359.0,C,0.0,1.0,espn,kyara linskens,no_projection_for_player_team_date
2026-05-20,2026,Kyara Linskens,PHX,TOR,H,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.0,,kyara linskens,1,last_good_canonical,401856920.0,4873359.0,C,0.0,1.0,espn,kyara linskens,no_projection_for_player_team_date
2026-05-22,2026,Kyara Linskens,PHX,LAS,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,kyara linskens,1,last_good_canonical,401856926.0,4873359.0,C,0.0,0.0,espn,kyara linskens,no_projection_for_player_team_date
2026-05-24,2026,Kyara Linskens,PHX,ATL,A,12.0,10.0,2.0,0.0,1.0,1.0,2.0,1.0,4.0,3.0,3.0,3.0,0.0,2.0,,kyara linskens,0,last_good_canonical,401856933.0,4873359.0,C,0.0,1.0,espn,kyara linskens,no_projection_for_player_team_date
2026-05-27,2026,Kyara Linskens,PHX,NYL,A,12.0,3.0,6.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,2.0,0.0,1.0,5.0,,kyara linskens,0,last_good_canonical,401856938.0,4873359.0,C,0.0,1.0,espn,kyara linskens,no_projection_for_player_team_date
2026-05-29,2026,Kyara Linskens,PHX,NYL,A,12.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,,kyara linskens,0,last_good_canonical,401856945.0,4873359.0,C,0.0,1.0,espn,kyara linskens,no_projection_for_player_team_date
2026-06-02,2026,Kyara Linskens,PHX,MIN,H,20.0,7.0,3.0,0.0,1.0,2.0,0.0,0.0,7.0,3.0,0.0,0.0,1.0,2.0,,kyara linskens,1,last_good_canonical,401856954.0,4873359.0,C,0.0,1.0,espn,kyara linskens,no_projection_for_player_team_date
2026-06-03,2026,Kyara Linskens,PHX,SEA,A,,,,,,,,,,,,,,,,kyara linskens,0,last_good_canonical,,,,,,,kyara linskens,no_projection_for_player_team_date
2026-06-04,2026,Kyara Linskens,PHX,SEA,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,kyara linskens,0,last_good_canonical,401856960.0,4873359.0,C,0.0,0.0,espn,kyara linskens,no_projection_for_player_team_date
2026-06-06,2026,Kyara Linskens,PHX,POR,A,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,,kyara linskens,0,last_good_canonical,401856965.0,4873359.0,C,0.0,1.0,espn,kyara linskens,no_projection_for_player_team_date
2026-06-10,2026,Kyara Linskens,PHX,GSV,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,kyara linskens,0,last_good_canonical,401856977.0,4873359.0,C,0.0,0.0,espn,kyara linskens,no_projection_for_player_team_date
2026-06-12,2026,Kyara Linskens,PHX,DAL,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,kyara linskens,0,last_good_canonical,401856982.0,4873359.0,C,0.0,0.0,espn,kyara linskens,no_projection_for_player_team_date
2026-06-14,2026,Kyara Linskens,PHX,LAS,H,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,kyara linskens,1,last_good_canonical,401856989.0,4873359.0,C,0.0,0.0,espn,kyara linskens,no_projection_for_player_team_date
2026-06-18,2026,Kyara Linskens,PHX,LVA,H,5.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,,kyara linskens,1,last_good_canonical,401857000.0,4873359.0,C,0.0,1.0,espn,kyara linskens,no_projection_for_player_team_date
2026-06-23,2026,Kyara Linskens,PHX,IND,A,14.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,0.0,1.0,3.0,,kyara linskens,0,last_good_canonical,401857014.0,4873359.0,C,0.0,1.0,espn,kyara linskens,no_projection_for_player_team_date
2026-05-09,2026,Laeticia Amihere,GSV,SEA,A,16.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,,laeticia amihere,0,last_good_canonical,401856892.0,4432834.0,F,0.0,1.0,espn,laeticia amihere,no_projection_for_player_team_date
2026-05-14,2026,Laeticia Amihere,GSV,CHI,A,11.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,,laeticia amihere,0,last_good_canonical,401856906.0,4432834.0,F,0.0,1.0,espn,laeticia amihere,no_projection_for_player_team_date
2026-05-22,2026,Laeticia Amihere,GSV,NYL,A,13.0,5.0,8.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,2.0,1.0,1.0,7.0,,laeticia amihere,0,last_good_canonical,401856924.0,4432834.0,F,0.0,1.0,espn,laeticia amihere,no_projection_for_player_team_date
2026-05-22,2026,Laeticia Amihere,GSV,IND,A,11.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,4.0,0.0,,laeticia amihere,0,last_good_canonical,401856928.0,4432834.0,F,0.0,1.0,espn,laeticia amihere,no_projection_for_player_team_date
2026-05-29,2026,Laeticia Amihere,GSV,IND,A,14.0,3.0,5.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,2.0,1.0,2.0,3.0,,laeticia amihere,0,last_good_canonical,401856944.0,4432834.0,F,0.0,1.0,espn,laeticia amihere,no_projection_for_player_team_date
2026-05-31,2026,Laeticia Amihere,GSV,LVA,A,7.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,2.0,4.0,0.0,,laeticia amihere,0,last_good_canonical,401856952.0,4432834.0,F,0.0,1.0,espn,laeticia amihere,no_projection_for_player_team_date
2026-06-02,2026,Laeticia Amihere,GSV,POR,H,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,laeticia amihere,1,last_good_canonical,,,,,,,laeticia amihere,no_projection_for_player_team_date
2026-06-03,2026,Laeticia Amihere,GSV,POR,A,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,laeticia amihere,0,last_good_canonical,401856957.0,4432834.0,F,0.0,1.0,espn,laeticia amihere,no_projection_for_player_team_date
2026-06-04,2026,Laeticia Amihere,GSV,MIN,A,,,,,,,,,,,,,,,,laeticia amihere,0,last_good_canonical,,,,,,,laeticia amihere,no_projection_for_player_team_date
2026-06-06,2026,Laeticia Amihere,GSV,LVA,A,,,,,,,,,,,,,,,,laeticia amihere,0,last_good_canonical,,,,,,,laeticia amihere,no_projection_for_player_team_date
2026-06-10,2026,Laeticia Amihere,GSV,PHX,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,laeticia amihere,0,last_good_canonical,401856977.0,4432834.0,F,0.0,0.0,espn,laeticia amihere,no_projection_for_player_team_date
2026-06-13,2026,Laeticia Amihere,GSV,SEA,A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,laeticia amihere,0,last_good_canonical,401856985.0,4432834.0,F,0.0,0.0,espn,laeticia amihere,no_projection_for_player_team_date
2026-06-16,2026,Laeticia Amihere,GSV,LAS,A,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,laeticia amihere,0,last_good_canonical,401856994.0,4432834.0,F,0.0,1.0,espn,laeticia amihere,no_projection_for_player_team_date
2026-06-18,2026,Laeticia Amihere,GSV,DAL,A,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,laeticia amihere,0,last_good_canonical,401856998.0,4432834.0,F,0.0,1.0,espn,laeticia amihere,no_projection_for_player_team_date
2026-06-20,2026,Laeticia Amihere,GSV,MIN,A,10.0,1.0,4.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,2.0,,laeticia amihere,0,last_good_canonical,401857005.0,4432834.0,F,0.0,1.0,espn,laeticia amihere,no_projection_for_player_team_date
2026-06-25,2026,Laeticia Amihere,GSV,ATL,A,13.0,6.0,5.0,1.0,1.0,1.0,2.0,3.0,5.0,2.0,2.0,1.0,1.0,4.0,,laeticia amihere,0,last_good_canonical,401857020.0,4432834.0,F,0.0,1.0,espn,laeticia amihere,no_projection_for_player_team_date
2026-06-27,2026,Laeticia Amihere,GSV,ATL,A,10.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,,laeticia amihere,0,last_good_canonical,401857026.0,4432834.0,F,0.0,1.0,espn,laeticia amihere,no_projection_for_player_team_date
2026-05-08,2026,Laura Juskaite,TOR,WAS,H,15.0,7.0,6.0,0.0,1.0,1.0,0.0,2.0,6.0,2.0,2.0,2.0,1.0,5.0,,laura juskaite,1,last_good_canonical,401856891.0,5345444.0,F,0.0,1.0,espn,laura juskaite,no_projection_for_player_team_date
2026-05-13,2026,Laura Juskaite,TOR,SEA,H,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,laura juskaite,1,last_good_canonical,401856904.0,5345444.0,F,0.0,1.0,espn,laura juskaite,no_projection_for_player_team_date
2026-05-17,2026,Laura Juskaite,TOR,LAS,A,21.0,7.0,5.0,1.0,0.0,2.0,0.0,2.0,5.0,3.0,2.0,1.0,2.0,3.0,,laura juskaite,0,last_good_canonical,401856917.0,5345444.0,F,1.0,1.0,espn,laura juskaite,no_projection_for_player_team_date
