bet_date,player_name,team,opponent,stat,line,side,sportsbook,odds,hit_rate,edge,projection_mean,projection_median,floor,ceiling,projected_minutes,confidence,actual_value,bet_result,confidence_score,line_delta,bet_quality_score,date,player,matchup,raw_stat,bet,projection,abs_edge,stddev,model_confidence,bet_confidence,confidence_label,result,actual,empty_state_reason,candidate_count,qualified_count,won_flag,lost_flag,result_binary,baseline_confidence_bucket,minutes_bucket,line_bucket,starter_proxy,confidence_label_norm,minutes_abs_error,player_stat_support,shadow_hit_rate
2026-05-14,Breanna Stewart,NYL,POR,pr,31.5,under,prizepicks,,0.9732,0.4731999999999999,18.74591821733652,18.2068696411768,11.613786466491089,26.534169206373853,28.13939387423835,low,29.0,win,1.0,-12.754081782663484,74.74826359889062,2026-05-14,Breanna Stewart,NYL vs POR,pr,UNDER PR,18.74591821733652,12.754081782663484,5.958375319287164,LOW,47.31999999999999,Low,,,,,,1,0,1.0,90+,24-30,28+,starter_proxy,low,0.1400000000000005,15,0.62
2026-05-14,Olivia Miles,MIN,DAL,assists,7.0,under,prizepicks,,0.98,0.48,4.121449852990776,4.029846467855252,2.6220344613153848,5.727523499153002,32.92059861225994,medium,6.0,win,2.0,-2.878550147009224,67.86616810537701,2026-05-14,Olivia Miles,MIN vs DAL,assists,UNDER AST,4.121449852990776,2.878550147009224,1.236486977061406,MEDIUM,48.0,Medium,,,,,,1,0,1.0,90+,30-35,6-8,starter_proxy,medium,0.9200000000000016,6,0.64
2026-05-14,Jonquel Jones,NYL,POR,pr,25.5,under,prizepicks,,0.9283,0.4283,16.419623117508056,15.807447830604108,9.5098878928279,24.126187037566865,23.839203804136083,medium,15.0,win,2.0,-9.080376882491944,67.33305299661602,2026-05-14,Jonquel Jones,NYL vs POR,pr,UNDER PR,16.419623117508056,9.080376882491944,5.801191272945114,MEDIUM,42.83,Medium,,,,,,1,0,1.0,90+,18-24,22-28,bench_proxy,medium,2.16,5,0.64
2026-05-14,Jonquel Jones,NYL,POR,pra,27.5,under,prizepicks,,0.9238,0.4237999999999999,18.4153747251422,17.800321094506167,11.277504788311695,26.34272215789354,23.839203804136083,medium,18.0,win,2.0,-9.084625274857803,66.77480138898188,2026-05-14,Jonquel Jones,NYL vs POR,pra,UNDER PRA,18.4153747251422,9.084625274857803,5.965362593328916,MEDIUM,42.38,Medium,,,,,,1,0,1.0,90+,18-24,24-30,bench_proxy,medium,2.16,7,0.64
2026-05-14,Bridget Carleton,POR,NYL,points,14.0,under,prizepicks,,0.9495,0.4495,7.730828717325255,7.36023021659186,3.562334204673557,12.294313082733549,24.371010848624213,low,11.0,win,1.0,-6.269171282674745,65.18780160813347,2026-05-14,Bridget Carleton,POR vs NYL,points,UNDER PTS,7.730828717325255,6.269171282674745,3.504808133453472,LOW,44.95,Low,,,,,,1,0,1.0,90+,24-30,12-16,bench_proxy,low,0.629999999999999,10,0.62
2026-05-14,Bridget Carleton,POR,NYL,pra,19.0,under,prizepicks,,0.9299,0.4298999999999999,12.739454738523948,12.309404858957013,8.096761455326028,17.987769506743394,24.371010848624213,low,18.0,win,1.0,-6.260545261476052,62.72917558693478,2026-05-14,Bridget Carleton,POR vs NYL,pra,UNDER PRA,12.739454738523948,6.260545261476052,3.9365258108395498,LOW,42.99,Low,,,,,,1,0,1.0,90+,24-30,18-24,bench_proxy,low,0.629999999999999,7,0.62
2026-05-14,Natasha Howard,MIN,DAL,rebounds,7.5,under,prizepicks,,0.9161,0.4161,4.936505663281655,4.801323849808975,2.785578530599268,7.306789662725395,24.56758458868693,low,5.0,win,1.0,-2.563494336718345,57.31302187437896,2026-05-14,Natasha Howard,MIN vs DAL,rebounds,UNDER REB,4.936505663281655,2.563494336718345,1.7613750811781157,LOW,41.61,Low,,,,,,1,0,1.0,90+,24-30,7-9,bench_proxy,low,10.43,3,0.62
2026-05-14,Alanna Smith,DAL,MIN,pr,15.5,under,prizepicks,,0.8537,0.3537,11.451653447508706,11.069120394566134,6.912351686400625,16.50857712326373,24.599111931861263,medium,10.0,win,2.0,-4.048346552491294,52.99881991044714,2026-05-14,Alanna Smith,DAL vs MIN,pr,UNDER PR,11.451653447508706,4.048346552491294,3.8184415626070862,MEDIUM,35.370000000000005,Medium,,,,,,1,0,1.0,80-90,24-30,12-16,bench_proxy,medium,2.3999999999999986,3,0.64
2026-05-14,Arike Ogunbowale,DAL,MIN,pr,21.0,under,prizepicks,,0.8518,0.3518,16.577094999102176,16.34022284730043,11.17405940742111,22.205280537733223,31.66962573441135,low,10.0,win,1.0,-4.422905000897824,51.34799377293017,2026-05-14,Arike Ogunbowale,DAL vs MIN,pr,UNDER PR,16.577094999102176,4.422905000897824,4.374074072294926,LOW,35.18,Low,,,,,,1,0,1.0,80-90,30-35,16-22,starter_proxy,low,1.6700000000000017,2,0.62
2026-05-14,Jessica Shepard,DAL,MIN,ra,14.0,under,prizepicks,,0.8298,0.3298,9.795203466302931,9.19596533244228,4.392486856324664,15.824174604304508,22.9448815238773,low,10.0,win,1.0,-4.204796533697067,48.11814297941338,2026-05-14,Jessica Shepard,DAL vs MIN,ra,UNDER RA,9.795203466302931,4.204796533697067,4.607506996606872,LOW,32.98,Low,,,,,,1,0,1.0,80-90,18-24,12-16,bench_proxy,low,8.059999999999999,10,0.62
2026-05-14,Arike Ogunbowale,DAL,MIN,points,17.5,under,prizepicks,,0.8269,0.3268999999999999,13.727279070481543,13.459824595065903,8.610977518363104,19.1431635156232,31.66962573441135,low,6.0,win,1.0,-3.772720929518455,47.58530970155079,2026-05-14,Arike Ogunbowale,DAL vs MIN,points,UNDER PTS,13.727279070481543,3.772720929518455,4.186000572965165,LOW,32.69,Low,,,,,,1,0,1.0,80-90,30-35,16-20,starter_proxy,low,1.6700000000000017,8,0.62
2026-05-14,Natasha Howard,MIN,DAL,points,13.5,under,prizepicks,,0.8029,0.3028999999999999,10.433104246520728,10.112455135489316,5.783776570850163,15.410076937445565,24.56758458868693,low,26.0,loss,1.0,-3.0668957534792725,43.66642329113988,2026-05-14,Natasha Howard,MIN vs DAL,points,UNDER PTS,10.433104246520728,3.0668957534792725,3.829572061339576,LOW,30.29,Low,,,,,,0,1,0.0,80-90,24-30,12-16,bench_proxy,low,10.43,4,0.62
2026-05-14,Courtney Williams,MIN,DAL,steals,1.5,under,prizepicks,,0.7575,0.2574999999999999,1.1242533179692349,1.0263769270525809,0.3867933020495524,1.9679322119415013,27.78725279826396,medium,2.0,loss,2.0,-0.3757466820307653,37.39686426597868,2026-05-14,Courtney Williams,MIN vs DAL,steals,UNDER STL,1.1242533179692349,0.3757466820307653,0.6389912171983122,MEDIUM,25.75,Medium,,,,,,0,1,0.0,70-80,24-30,1.5-2.5,starter_proxy,medium,3.210000000000001,2,0.64
2026-05-14,Paige Bueckers,DAL,MIN,rebounds,4.0,under,prizepicks,,0.7068,0.2067999999999999,3.3711971970815213,3.236083726209129,1.7838943799016205,5.110536480414478,32.772772851735326,low,3.0,win,1.0,-0.6288028029184787,29.46198598847054,2026-05-14,Paige Bueckers,DAL vs MIN,rebounds,UNDER REB,3.3711971970815213,0.6288028029184787,1.3248342528346937,LOW,20.68,Low,,,,,,1,0,1.0,70-80,30-35,3-5,starter_proxy,low,1.7700000000000031,2,0.62
2026-05-14,Kayla McBride,MIN,DAL,points,16.5,under,prizepicks,,0.6682,0.1682,14.542896963984573,14.083278333817113,7.766221837414008,21.82239346045916,28.246843618058502,medium,11.0,win,2.0,-1.957103036015429,27.829508344557183,2026-05-14,Kayla McBride,MIN vs DAL,points,UNDER PTS,14.542896963984573,1.957103036015429,5.53497932001201,MEDIUM,16.82,Medium,,,,,,1,0,1.0,65-70,24-30,16-20,starter_proxy,medium,5.75,3,0.5981266930693069
2026-05-14,Odyssey Sims,DAL,MIN,points,9.5,over,prizepicks,,0.6331,0.1331,12.025446808526947,11.295613816104852,5.398532689476209,19.59284648026633,24.383407327026127,medium,11.0,win,2.0,2.525446808526949,23.89444902833773,2026-05-14,Odyssey Sims,DAL vs MIN,points,OVER PTS,12.025446808526947,2.525446808526949,5.746261088897233,MEDIUM,13.31,Medium,,,,,,1,0,1.0,60-65,24-30,8-12,bench_proxy,medium,0.620000000000001,2,0.598333827639102
2026-05-15,Georgia Amoore,WAS,IND,pa,14.5,over,prizepicks,,0.9818,0.4818,26.51628587107721,26.14412766383378,18.78920383216859,34.71604599259368,33.64829050782022,medium,11.0,loss,2.0,12.016285871077212,77.25073458631182,2026-05-15,Georgia Amoore,WAS vs IND,pa,OVER PA,26.51628587107721,12.016285871077212,6.307999873684862,MEDIUM,48.18,Medium,,,,,,0,1,0.0,90+,30-35,12-16,starter_proxy,medium,,7,0.64
2026-05-15,Georgia Amoore,WAS,IND,points,9.5,over,prizepicks,,0.9785,0.4785,20.70188121126611,20.35304737474477,13.328230873235132,28.66055407494372,33.64829050782022,medium,7.0,loss,2.0,11.201881211266109,76.02382992650072,2026-05-15,Georgia Amoore,WAS vs IND,points,OVER PTS,20.70188121126611,11.201881211266109,6.107820203415037,MEDIUM,47.85,Medium,,,,,,0,1,0.0,90+,30-35,8-12,starter_proxy,medium,,4,0.64
2026-05-15,Chelsea Gray,LVA,CON,points,11.5,over,prizepicks,,0.9957,0.4957,16.648522495042673,16.561667103180312,14.008190951096111,19.39103556282268,30.06520163859925,medium,12.0,win,2.0,5.148522495042673,72.01297854420065,2026-05-15,Chelsea Gray,LVA vs CON,points,OVER PTS,16.648522495042673,5.148522495042673,2.1158403032408244,MEDIUM,49.57,Medium,,,,,,1,0,1.0,90+,30-35,8-12,starter_proxy,medium,1.370000000000001,13,0.82
2026-05-15,Kamilla Cardoso,CHI,PHX,assists,1.5,over,prizepicks,,0.9858,0.4858,3.659452751167277,3.5856299057632297,2.2802907479978645,5.118917956699487,27.959065618833165,medium,1.0,loss,2.0,2.159452751167277,67.72322471973227,2026-05-15,Kamilla Cardoso,CHI vs PHX,assists,OVER AST,3.659452751167277,2.159452751167277,1.1232646501321553,MEDIUM,48.58,Medium,,,,,,0,1,0.0,90+,24-30,-inf-2,starter_proxy,medium,5.210000000000001,2,0.64
2026-05-15,Saniya Rivers,CON,LVA,pra,14.5,over,prizepicks,,0.9093,0.4093,19.8928291603404,19.641586379671217,14.698696248022806,25.37429886811416,25.554067309852755,medium,24.0,win,2.0,5.392829160340401,61.32195117963599,2026-05-15,Saniya Rivers,CON vs LVA,pra,OVER PRA,19.8928291603404,5.392829160340401,4.178183801683387,MEDIUM,40.93,Medium,,,,,,1,0,1.0,90+,24-30,12-18,starter_proxy,medium,2.789999999999999,2,0.64
2026-05-15,Caitlin Clark,IND,WAS,pr,24.5,over,prizepicks,,0.8836,0.3836,29.165339535819907,29.03700112178123,24.224120562051507,34.27650004383845,34.37010687694209,medium,36.0,win,2.0,4.665339535819907,57.64644274212817,2026-05-15,Caitlin Clark,IND vs WAS,pr,OVER PR,29.165339535819907,4.665339535819907,3.937939819321715,MEDIUM,38.36000000000001,Medium,,,,,,1,0,1.0,80-90,30-35,22-28,starter_proxy,medium,2.3400000000000034,11,0.68
2026-05-15,Nyara Sabally,TOR,LAS,pr,14.5,under,prizepicks,,0.8771,0.3771,8.846318895097932,8.000539453290958,3.415961851731597,15.283034856968102,15.661294053069128,low,23.0,loss,1.0,-5.653681104902068,55.26101992649415,2026-05-15,Nyara Sabally,TOR vs LAS,pr,UNDER PR,8.846318895097932,5.653681104902068,4.845846527905967,LOW,37.71,Low,,,,,,0,1,0.0,80-90,10-18,12-16,bench_proxy,low,11.54,4,0.62
2026-05-15,Caitlin Clark,IND,WAS,points,19.5,over,prizepicks,,0.8543,0.3542999999999999,23.481954976242704,23.37050020293433,18.78263986707024,28.37639464185341,34.37010687694209,medium,32.0,win,2.0,3.981954976242704,53.30055818255096,2026-05-15,Caitlin Clark,IND vs WAS,points,OVER PTS,23.481954976242704,3.981954976242704,3.77686386906507,MEDIUM,35.42999999999999,Medium,,,,,,1,0,1.0,80-90,30-35,16-20,starter_proxy,medium,2.3400000000000034,5,0.64
2026-05-15,Georgia Amoore,WAS,IND,pra,16.5,over,prizepicks,,0.9771,0.4770999999999999,28.254477322413923,27.95068908326479,20.421812521586645,36.64681741638919,33.56367383555201,medium,11.0,loss,2.0,11.754477322413925,76.39888753748046,2026-05-15,Georgia Amoore,WAS vs IND,pra,OVER PRA,28.254477322413923,11.754477322413925,6.412805314068954,MEDIUM,47.71,Medium,,,,,,0,1,0.0,90+,30-35,12-18,starter_proxy,medium,,5,0.64
2026-05-15,Georgia Amoore,WAS,IND,points,9.0,over,prizepicks,,0.9801,0.4800999999999999,20.23495001283461,19.88465010587324,12.73935448327192,28.161237536304466,33.56367383555201,medium,7.0,loss,2.0,11.234950012834606,76.25436022790115,2026-05-15,Georgia Amoore,WAS vs IND,points,OVER PTS,20.23495001283461,11.234950012834606,6.117900764868613,MEDIUM,48.01,Medium,,,,,,0,1,0.0,90+,30-35,8-12,starter_proxy,medium,,4,0.64
2026-05-15,Chelsea Gray,LVA,CON,pa,17.5,over,prizepicks,,0.9912,0.4911999999999999,23.023137393451574,22.93687335755968,19.84176323835154,26.2882406437414,29.63433602475054,medium,22.0,win,2.0,5.523137393451574,71.8121674741941,2026-05-15,Chelsea Gray,LVA vs CON,pa,OVER PA,23.023137393451574,5.523137393451574,2.5286577724810653,MEDIUM,49.12,Medium,,,,,,1,0,1.0,90+,24-30,16-22,starter_proxy,medium,1.370000000000001,12,0.82
2026-05-15,Sophie Cunningham,IND,WAS,rebounds,4.0,under,prizepicks,,0.976,0.476,1.6736859852841564,1.5258243990043137,0.5379507873185569,2.955280562187728,26.82967504698184,medium,1.0,win,2.0,-2.326314014715844,66.6312042661253,2026-05-15,Sophie Cunningham,IND vs WAS,rebounds,UNDER REB,1.6736859852841564,2.326314014715844,0.9723728042966856,MEDIUM,47.6,Medium,,,,,,1,0,1.0,90+,24-30,3-5,starter_proxy,medium,6.829999999999998,3,0.64
2026-05-15,Shakira Austin,WAS,IND,rebounds,8.5,under,prizepicks,,0.7675,0.2674999999999999,7.319040426574719,7.192939181879324,5.225345827874238,9.538899245540136,24.689055986249542,medium,9.0,loss,2.0,-1.1809595734252811,39.35913125301276,2026-05-15,Shakira Austin,WAS vs IND,rebounds,UNDER REB,7.319040426574719,1.1809595734252811,1.7243120379892882,MEDIUM,26.75,Medium,,,,,,0,1,0.0,70-80,24-30,7-9,bench_proxy,medium,9.31,2,0.64
2026-05-15,Erica Wheeler,LAS,TOR,assists,3.5,over,prizepicks,,0.7586,0.2586,4.249596561666475,4.190666594398005,2.9903187628590984,5.614206741565583,23.04986631916905,medium,7.0,win,2.0,0.7495965616664746,37.76609255124156,2026-05-15,Erica Wheeler,LAS vs TOR,assists,OVER AST,4.249596561666475,0.7495965616664746,1.0344614938365764,MEDIUM,25.860000000000007,Medium,,,,,,1,0,1.0,70-80,18-24,2-4,bench_proxy,medium,9.95,2,0.64
2026-05-15,Alyssa Thomas,PHX,CHI,pra,35.5,under,prizepicks,,0.9959,0.4959,22.744763051457586,22.52511676014803,17.337777528433485,28.333594007608127,30.76084179796473,low,34.0,win,1.0,-12.755236948542418,77.66556220248137,2026-05-15,Alyssa Thomas,PHX vs CHI,pra,UNDER PRA,22.744763051457586,12.755236948542418,4.315505225024988,LOW,49.59,Low,,,,,,1,0,1.0,90+,30-35,30-36,starter_proxy,low,2.2399999999999984,17,0.62
2026-05-15,Alyssa Thomas,PHX,CHI,pr,25.5,under,prizepicks,,0.9965,0.4965,14.87664605312093,14.655509250620067,10.599327251684366,19.409289566674737,30.76084179796473,low,28.0,loss,1.0,-10.62335394687907,75.608679200818,2026-05-15,Alyssa Thomas,PHX vs CHI,pr,UNDER PR,14.87664605312093,10.62335394687907,3.4533227085339706,LOW,49.650000000000006,Low,,,,,,0,1,0.0,90+,30-35,22-28,starter_proxy,low,2.2399999999999984,10,0.62
2026-05-15,DeWanna Bonner,PHX,CHI,pr,18.5,under,prizepicks,,0.9854,0.4854,9.547092794428824,9.203429085185768,5.33499646061225,14.070422645575697,24.978829968817102,medium,15.0,win,2.0,-8.952907205571176,74.37727210463571,2026-05-15,DeWanna Bonner,PHX vs CHI,pr,UNDER PR,9.547092794428824,8.952907205571176,3.503098701557388,MEDIUM,48.540000000000006,Medium,,,,,,1,0,1.0,90+,24-30,16-22,bench_proxy,medium,8.02,6,0.64
2026-05-15,NaLyssa Smith,LVA,CON,pr,14.5,over,prizepicks,,0.9958,0.4958,21.732745225294625,21.60355653359653,17.78071463296195,25.786978369629725,25.602647395656515,medium,8.0,loss,2.0,7.232745225294625,73.97582464716432,2026-05-15,NaLyssa Smith,LVA vs CON,pr,OVER PR,21.732745225294625,7.232745225294625,3.1071937116895723,MEDIUM,49.58,Medium,,,,,,0,1,0.0,90+,24-30,12-16,starter_proxy,medium,8.600000000000001,7,0.64
2026-05-15,DeWanna Bonner,PHX,CHI,pra,19.5,under,prizepicks,,0.9823,0.4822999999999999,10.561560097207847,10.21967284498862,6.250223924273812,15.245974280223258,24.978829968817102,medium,15.0,win,2.0,-8.938439902792151,73.97530480185667,2026-05-15,DeWanna Bonner,PHX vs CHI,pra,UNDER PRA,10.561560097207847,8.938439902792151,3.6008202803473166,MEDIUM,48.23,Medium,,,,,,1,0,1.0,90+,24-30,18-24,bench_proxy,medium,8.02,6,0.64
2026-05-15,NaLyssa Smith,LVA,CON,pra,16.5,over,prizepicks,,0.9935,0.4935,23.9123877125454,23.76203911123948,19.792647141547818,28.175926883530472,25.602647395656515,medium,8.0,loss,2.0,7.412387712545396,73.86796713441511,2026-05-15,NaLyssa Smith,LVA vs CON,pra,OVER PRA,23.9123877125454,7.412387712545396,3.2863174021446104,MEDIUM,49.35000000000001,Medium,,,,,,0,1,0.0,90+,24-30,12-18,starter_proxy,medium,8.600000000000001,5,0.64
2026-05-15,Chelsea Gray,LVA,CON,pa,16.5,over,prizepicks,,0.9976,0.4976,23.03819196580833,22.97283899460084,19.84447069212668,26.34890253650876,29.63433602475054,medium,22.0,win,2.0,6.538191965808334,73.62722204655086,2026-05-15,Chelsea Gray,LVA vs CON,pa,OVER PA,23.03819196580833,6.538191965808334,2.5112180218561977,MEDIUM,49.760000000000005,Medium,,,,,,1,0,1.0,90+,24-30,16-22,starter_proxy,medium,1.370000000000001,12,0.82
2026-05-15,Chelsea Gray,LVA,CON,points,11.0,over,prizepicks,,0.9983,0.4982999999999999,16.492347255501343,16.438273841795652,13.82841712265063,19.18218271988716,29.63433602475054,medium,12.0,win,2.0,5.492347255501343,72.66887733624385,2026-05-15,Chelsea Gray,LVA vs CON,points,OVER PTS,16.492347255501343,5.492347255501343,2.0833385563042075,MEDIUM,49.83,Medium,,,,,,1,0,1.0,90+,24-30,8-12,starter_proxy,medium,1.370000000000001,13,0.82
2026-05-15,Kahleah Copper,PHX,CHI,pra,23.5,under,prizepicks,,0.9432,0.4432,14.308754460129135,13.71693699600201,7.985493094047287,21.42477614631532,25.992601057304093,low,23.0,win,1.0,-9.191245539870865,67.37102357159,2026-05-15,Kahleah Copper,PHX vs CHI,pra,UNDER PRA,14.308754460129135,9.191245539870865,5.32482687550167,LOW,44.32000000000001,Low,,,,,,1,0,1.0,90+,24-30,18-24,starter_proxy,low,8.010000000000002,10,0.62
2026-05-15,Rickea Jackson,CHI,PHX,pr,21.5,under,prizepicks,,0.9541,0.4540999999999999,13.890288017899469,13.506812510804014,8.961684385346889,19.250525195644663,28.57214438896216,low,35.0,loss,1.0,-7.609711982100533,67.2293763137694,2026-05-15,Rickea Jackson,CHI vs PHX,pr,UNDER PR,13.890288017899469,7.609711982100533,4.101549621760589,LOW,45.41,Low,,,,,,0,1,0.0,90+,24-30,16-22,starter_proxy,low,3.43,3,0.62
2026-05-15,Rickea Jackson,CHI,PHX,pra,22.5,under,prizepicks,,0.9524,0.4524,14.865915769891709,14.523160441163862,9.855363960263904,20.2713811747754,28.57214438896216,low,35.0,loss,1.0,-7.634084230108291,67.04124856177715,2026-05-15,Rickea Jackson,CHI vs PHX,pra,UNDER PRA,14.865915769891709,7.634084230108291,4.164044532198977,LOW,45.24,Low,,,,,,0,1,0.0,90+,24-30,18-24,starter_proxy,low,3.43,4,0.62
2026-05-15,Sophie Cunningham,IND,WAS,rebounds,3.5,under,prizepicks,,0.953,0.4529999999999999,1.6815508808194977,1.5432296675410253,0.5572107295118536,2.9513808589326564,26.82967504698184,medium,1.0,win,2.0,-1.8184491191805023,63.24833937058995,2026-05-15,Sophie Cunningham,IND vs WAS,rebounds,UNDER REB,1.6815508808194977,1.8184491191805023,0.9795127633564298,MEDIUM,45.3,Medium,,,,,,1,0,1.0,90+,24-30,3-5,starter_proxy,medium,6.829999999999998,3,0.64
2026-05-15,Sophie Cunningham,IND,WAS,pr,12.5,under,prizepicks,,0.9247,0.4246999999999999,7.186602952819812,6.697615009606368,3.277591238974156,11.6612186533811,26.82967504698184,medium,8.0,win,2.0,-5.313397047180188,63.20578729858964,2026-05-15,Sophie Cunningham,IND vs WAS,pr,UNDER PR,7.186602952819812,5.313397047180188,3.426402592842773,MEDIUM,42.47,Medium,,,,,,1,0,1.0,90+,24-30,12-16,starter_proxy,medium,6.829999999999998,1,0.64
2026-05-15,Kahleah Copper,PHX,CHI,points,18.5,under,prizepicks,,0.9157,0.4156999999999999,10.99267345667241,10.406423738920942,4.943548621846039,17.82859985940774,25.992601057304093,low,17.0,win,1.0,-7.50732654332759,62.2496045750467,2026-05-15,Kahleah Copper,PHX vs CHI,points,UNDER PTS,10.99267345667241,7.50732654332759,5.088896676794776,LOW,41.56999999999999,Low,,,,,,1,0,1.0,90+,24-30,16-20,starter_proxy,low,8.010000000000002,8,0.62
2026-05-15,Saniya Rivers,CON,LVA,points,8.5,over,prizepicks,,0.9164,0.4164,13.465285864546551,13.188909092159935,8.788864477701281,18.54107572517482,25.213002026685658,medium,14.0,win,2.0,4.965285864546551,61.77167592534712,2026-05-15,Saniya Rivers,CON vs LVA,points,OVER PTS,13.465285864546551,4.965285864546551,3.8230066899455273,MEDIUM,41.64,Medium,,,,,,1,0,1.0,90+,24-30,8-12,starter_proxy,medium,2.789999999999999,7,0.64
2026-05-15,Natasha Mack,PHX,CHI,pra,18.5,under,prizepicks,,0.9173,0.4173,12.09000827435833,11.661198412576509,6.8990884373744334,17.920467606608852,17.30450952731146,low,19.0,loss,1.0,-6.409991725641669,61.09162701146102,2026-05-15,Natasha Mack,PHX vs CHI,pra,UNDER PRA,12.09000827435833,6.409991725641669,4.360055446158145,LOW,41.73,Low,,,,,,0,1,0.0,90+,10-18,18-24,bench_proxy,low,12.7,5,0.62
2026-05-15,Natasha Mack,PHX,CHI,pr,17.5,under,prizepicks,,0.918,0.418,11.251309828379645,10.797597642681003,6.217083744834965,16.93103070794476,17.30450952731146,low,16.0,win,1.0,-6.248690171620357,61.01782545743971,2026-05-15,Natasha Mack,PHX vs CHI,pr,UNDER PR,11.251309828379645,6.248690171620357,4.255823551528149,LOW,41.8,Low,,,,,,1,0,1.0,90+,10-18,16-22,bench_proxy,low,12.7,11,0.62
2026-05-15,Kelsey Mitchell,IND,WAS,points,21.5,under,prizepicks,,0.8668,0.3668,18.02967348844633,17.885711086763525,14.12294620768218,22.058276379184573,31.687276903165483,medium,24.0,loss,2.0,-3.470326511553665,54.27094481864863,2026-05-15,Kelsey Mitchell,IND vs WAS,points,UNDER PTS,18.02967348844633,3.470326511553665,3.11108822227806,MEDIUM,36.68,Medium,,,,,,0,1,0.0,80-90,30-35,20-25,starter_proxy,medium,7.309999999999999,6,0.64
2026-05-15,Cameron Brink,LAS,TOR,points,5.5,under,prizepicks,,0.8569,0.3569,3.210679621495529,2.808477293635967,0.7255251588612288,6.111772422858998,12.63080797390275,medium,10.0,loss,2.0,-2.2893203785044705,51.28074461772155,2026-05-15,Cameron Brink,LAS vs TOR,points,UNDER PTS,3.210679621495529,2.2893203785044705,2.237055941638611,MEDIUM,35.69,Medium,,,,,,0,1,0.0,80-90,10-18,-inf-8,bench_proxy,medium,3.369999999999999,5,0.64
2026-05-15,Brittney Sykes,TOR,LAS,points,16.5,under,prizepicks,,0.8453,0.3453,14.095817444013411,13.985968312324529,11.091671182781813,17.191302877239366,24.4044007194361,low,27.0,loss,1.0,-2.404182555986589,48.29881457756968,2026-05-15,Brittney Sykes,TOR vs LAS,points,UNDER PTS,14.095817444013411,2.404182555986589,2.376285486518554,LOW,34.53000000000001,Low,,,,,,0,1,0.0,80-90,24-30,16-20,bench_proxy,low,10.6,7,0.62
2026-05-15,Nneka Ogwumike,LAS,TOR,rebounds,7.5,under,prizepicks,,0.8306,0.3306,5.697170112306447,5.53813963266749,3.347768319260627,8.214262073260752,28.277278718334344,medium,5.0,win,2.0,-1.802829887693553,47.97614824924359,2026-05-15,Nneka Ogwumike,LAS vs TOR,rebounds,UNDER REB,5.697170112306447,1.802829887693553,1.934452808973401,MEDIUM,33.06,Medium,,,,,,1,0,1.0,80-90,24-30,7-9,starter_proxy,medium,3.719999999999999,3,0.64
2026-05-15,Sonia Citron,WAS,IND,assists,3.0,under,prizepicks,,0.7518,0.2518,2.4557356235809262,2.385023172260908,1.4021956316547397,3.5796068304659645,29.338436574475395,medium,4.0,loss,2.0,-0.5442643764190738,36.899417473653344,2026-05-15,Sonia Citron,WAS vs IND,assists,UNDER AST,2.4557356235809262,0.5442643764190738,0.8720874875869172,MEDIUM,25.180000000000003,Medium,,,,,,0,1,0.0,70-80,24-30,2-4,starter_proxy,medium,8.66,1,0.6330978274503225
2026-05-15,Jackie Young,LVA,CON,assists,6.0,under,prizepicks,,0.7362,0.2361999999999999,5.382478231759733,5.328703393941286,4.118506348586032,6.719288460840257,30.63015913051954,medium,6.0,push,2.0,-0.6175217682402669,35.06142654215585,2026-05-15,Jackie Young,LVA vs CON,assists,UNDER AST,5.382478231759733,0.6175217682402669,1.0233351361819936,MEDIUM,23.62,Medium,,,,,,0,0,,70-80,30-35,6-8,starter_proxy,medium,0.370000000000001,0,0.64
2026-05-15,Kelsey Plum,LAS,TOR,pa,26.5,under,prizepicks,,0.7031,0.2030999999999999,25.10664583652288,25.00416006242836,21.71950500685434,28.65324140554577,31.17148012515001,medium,36.0,loss,2.0,-1.3933541634771205,31.71599856723161,2026-05-15,Kelsey Plum,LAS vs TOR,pa,UNDER PA,25.10664583652288,1.3933541634771205,2.6972260467023874,MEDIUM,20.309999999999995,Medium,,,,,,0,1,0.0,70-80,30-35,22-28,starter_proxy,medium,1.8299999999999983,3,0.64
2026-05-15,Kelsey Plum,LAS,TOR,assists,5.5,under,prizepicks,,0.681,0.181,5.065306665401926,5.030111935130085,3.845313166462796,6.320554456950613,31.17148012515001,medium,9.0,loss,2.0,-0.4346933345980739,27.99483773835258,2026-05-15,Kelsey Plum,LAS vs TOR,assists,UNDER AST,5.065306665401926,0.4346933345980739,0.964545169719865,MEDIUM,18.100000000000005,Medium,,,,,,0,1,0.0,65-70,30-35,4-6,starter_proxy,medium,1.8299999999999983,4,0.6305421399176956
2026-05-17,NaLyssa Smith,LVA,ATL,pr,12.5,over,prizepicks,,0.999999,0.5,22.288951757848928,22.194968666191222,18.500240672702382,26.23572642398136,26.67774560257816,medium,19.0,win,2.0,9.788951757848928,77.08928412592627,2026-05-17,NaLyssa Smith,LVA vs ATL,pr,OVER PR,22.288951757848928,9.788951757848928,3.023659331283106,MEDIUM,50.0,Medium,,,,,,1,0,1.0,90+,24-30,12-16,starter_proxy,medium,6.68,7,0.64
