DATE,PLAYER,TEAM,MATCHUP,STAT,RAW_STAT,BET,LINE,PROJECTION,EDGE,ABS_EDGE,STDDEV,HIT_RATE,MODEL_CONFIDENCE,BET_CONFIDENCE,CONFIDENCE_LABEL,RESULT,ACTUAL,bet_date,player_name,team,opponent,stat,line,side,sportsbook,odds,hit_rate,edge,projection_mean,projection_median,floor,ceiling,projected_minutes,confidence,confidence_score,line_delta,actual_value,bet_result,bet_quality_score
2026-05-29,Natasha Howard,MIN,MIN vs CHI,PR,pr,UNDER PR,24.0,14.787437652293574,-9.212562347706426,9.212562347706426,4.256457504494319,0.9758,LOW,47.58,Low,,,2026-05-29,Natasha Howard,MIN,CHI,pr,24.0,under,prizepicks,,0.9758,0.4758,14.787437652293574,14.466659837461734,9.657770824615469,20.43794713799588,23.895906298699305,low,1,-9.212562347706426,,,71.4044395366674
2026-05-29,Allisha Gray,ATL,ATL vs POR,PR,pr,UNDER PR,24.5,16.652554622444317,-7.847445377555683,7.847445377555683,3.874215194721893,0.9688,MEDIUM,46.88,Medium,,,2026-05-29,Allisha Gray,ATL,POR,pr,24.5,under,prizepicks,,0.9688,0.4688,16.652554622444317,16.41736862203162,11.826967392025066,21.72299732807976,31.560505741063224,medium,2,-7.847445377555683,,,71.39426054978757
2026-05-29,Kahleah Copper,PHX,PHX vs NYL,PA,pa,UNDER PA,21.5,11.336810125508787,-10.163189874491213,10.163189874491213,5.036473872545097,0.962,LOW,46.199999999999996,Low,,,2026-05-29,Kahleah Copper,PHX,NYL,pa,21.5,under,prizepicks,,0.962,0.46199999999999997,11.336810125508787,10.81488780441274,5.357831176583799,17.882438967520596,25.739366837263788,low,1,-10.163189874491213,,,70.68537087960912
2026-05-29,Natasha Cloud,CHI,CHI vs MIN,PA,pa,UNDER PA,16.5,10.708943781112234,-5.791056218887766,5.791056218887766,2.9017176988468,0.9666,MEDIUM,46.660000000000004,Medium,,,2026-05-29,Natasha Cloud,CHI,MIN,pa,16.5,under,prizepicks,,0.9666,0.4666,10.708943781112234,10.502373815911044,7.1600622498040725,14.53170733422614,29.413510146162597,medium,2,-5.791056218887766,,,68.99846152327264
2026-05-29,Marine Johannes,NYL,NYL vs PHX,PA,pa,UNDER PA,15.5,6.822010893119752,-8.677989106880247,8.677989106880247,4.20845870978858,0.959,LOW,45.9,Low,,,2026-05-29,Marine Johannes,NYL,PHX,pa,15.5,under,prizepicks,,0.959,0.45899999999999996,6.822010893119752,5.988148467840066,2.249873146971612,12.35883174331076,14.368052097923798,low,1,-8.677989106880247,,,68.48403066981797
2026-05-29,Breanna Stewart,NYL,NYL vs PHX,PR,pr,UNDER PR,28.0,19.173738445322645,-8.826261554677355,8.826261554677355,6.144006820716995,0.9164,LOW,41.64,Low,,,2026-05-29,Breanna Stewart,NYL,PHX,pr,28.0,under,prizepicks,,0.9164,0.4164,19.173738445322645,18.605661703725104,11.694781544391438,27.28695844921791,27.224940631737645,low,1,-8.826261554677355,,,63.693009773629484
2026-05-29,Bridget Carleton,POR,POR vs ATL,PTS,points,UNDER PTS,13.5,7.769788829930067,-5.730211170069933,5.730211170069933,3.5072487091947213,0.9335,LOW,43.35,Low,,,2026-05-29,Bridget Carleton,POR,ATL,points,13.5,under,prizepicks,,0.9335,0.4335,7.769788829930067,7.38995682099892,3.6219277389656783,12.455925872796088,25.218318638175703,low,1,-5.730211170069933,,,62.674260729215206
2026-05-29,Natasha Mack,PHX,PHX vs NYL,PTS,points,UNDER PTS,9.0,4.775212689205819,-4.224787310794181,4.224787310794181,2.834856313384788,0.9197,LOW,41.97,Low,,,2026-05-29,Natasha Mack,PHX,NYL,points,9.0,under,prizepicks,,0.9197,0.41969999999999996,4.775212689205819,4.329571404524611,1.5531312831877644,8.510557293870768,18.59792698089274,low,1,-4.224787310794181,,,59.245225120220965
2026-05-29,Jordin Canada,ATL,ATL vs POR,PR,pr,UNDER PR,14.0,8.659706250868819,-5.340293749131181,5.340293749131181,4.044445697855501,0.9005,LOW,40.05,Low,,,2026-05-29,Jordin Canada,ATL,POR,pr,14.0,under,prizepicks,,0.9005,0.40049999999999997,8.659706250868819,8.15884162280575,3.934924335812307,13.994835474008545,29.366940150407945,low,1,-5.340293749131181,,,58.28380195364342
2026-05-29,Natasha Mack,PHX,PHX vs NYL,PR,pr,UNDER PR,16.0,10.823463801552222,-5.176536198447778,5.176536198447778,4.123933996533297,0.8884,LOW,38.839999999999996,Low,,,2026-05-29,Natasha Mack,PHX,NYL,pr,16.0,under,prizepicks,,0.8884,0.38839999999999997,10.823463801552222,10.39315759530842,5.887044524117524,16.283588015144446,18.59792698089274,low,1,-5.176536198447778,,,56.28447400787456
2026-05-29,Jonquel Jones,NYL,NYL vs PHX,REB,rebounds,UNDER REB,8.5,5.770523547830461,-2.729476452169539,2.729476452169539,2.182454665001316,0.8889,MEDIUM,38.89,Medium,,,2026-05-29,Jonquel Jones,NYL,PHX,rebounds,8.5,under,prizepicks,,0.8889,0.3889,5.770523547830461,5.549617877722813,3.146265131725868,8.672573329366944,23.59337050387824,medium,2,-2.729476452169539,,,56.04977756728589
2026-05-29,Olivia Miles,MIN,MIN vs CHI,RA,ra,UNDER RA,10.5,8.33299870796482,-2.167001292035181,2.167001292035181,1.8589481571732769,0.8768,MEDIUM,37.68,Medium,,,2026-05-29,Olivia Miles,MIN,CHI,ra,10.5,under,prizepicks,,0.8768,0.3768,8.33299870796482,8.213495332597823,6.057027151349489,10.771531821942697,32.40704531804272,medium,2,-2.167001292035181,,,54.239212651576466
2026-05-29,Rhyne Howard,ATL,ATL vs POR,AST,assists,OVER AST,4.0,5.078638480131743,1.078638480131743,1.078638480131743,0.9780979965692326,0.8734,MEDIUM,37.339999999999996,Medium,,,2026-05-29,Rhyne Howard,ATL,POR,assists,4.0,over,prizepicks,,0.8734,0.37339999999999995,5.078638480131743,5.0243362965707234,3.854909185844041,6.344353663204871,35.4836700394244,medium,2,1.078638480131743,,,52.818148581314475
2026-05-29,Kayla McBride,MIN,MIN vs CHI,REB,rebounds,UNDER REB,3.5,2.2772172410465075,-1.2227827589534923,1.2227827589534923,1.096662417881655,0.8669,MEDIUM,36.69,Medium,,,2026-05-29,Kayla McBride,MIN,CHI,rebounds,3.5,under,prizepicks,,0.8669,0.3669,2.2772172410465075,2.155817753381519,0.965663030303496,3.734708931399053,27.006546827369952,medium,2,-1.2227827589534923,,,51.89547916377459
2026-05-29,Courtney Williams,MIN,MIN vs CHI,PTS,points,UNDER PTS,16.0,12.780542671004318,-3.2194573289956825,3.2194573289956825,4.117790186090013,0.7968,MEDIUM,29.679999999999996,Medium,,,2026-05-29,Courtney Williams,MIN,CHI,points,16.0,under,prizepicks,,0.7968,0.29679999999999995,12.780542671004318,12.41018127496821,7.760890715404074,18.308914568678485,27.161252885825675,medium,2,-3.2194573289956825,,,45.13429491557044
