PLAYER_NAME,TEAM,STAT,LINE,IS_REGULAR_HINT,IS_GOBLIN,IS_DEMON,START_TIME_ET,BOARD_TIME_ET,UPDATED_AT_ET
Shai Gilgeous-Alexander,OKC,Pts+Rebs,33.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:26.002000-04:00,2026-05-24T23:00:42.534000-04:00
Shai Gilgeous-Alexander,OKC,Pts+Rebs+Asts,42.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:26.401000-04:00,2026-05-26T04:38:52.058000-04:00
Shai Gilgeous-Alexander,OKC,Rebounds,4.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:57:36.567000-04:00,2026-05-25T07:41:03.386000-04:00
Shai Gilgeous-Alexander,OKC,Rebounds - 1st 3 Minutes,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T13:03:46.148000-04:00,2026-05-25T22:12:39.040000-04:00
Shai Gilgeous-Alexander,OKC,Rebs+Asts,12.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:27.229000-04:00,2026-05-25T11:06:40.303000-04:00
Shai Gilgeous-Alexander,OKC,Steals,1.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:27.530000-04:00,2026-05-25T18:05:27.010000-04:00
Shai Gilgeous-Alexander,OKC,Turnovers,2.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-25T01:01:51.770000-04:00,2026-05-25T18:56:58.316000-04:00
Shai Gilgeous-Alexander,OKC,Two Pointers Made,8.5,True,False,False,2026-05-26T20:40:00-04:00,2026-03-30T20:54:00-04:00,2026-05-25T20:57:14.340000-04:00
Stephon Castle,SAS,3-PT Attempted,4.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-01T08:09:00-04:00,2026-05-25T13:56:03.180000-04:00
Stephon Castle,SAS,3-PT Made,2.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:27.854000-04:00,2026-05-25T11:20:47.513000-04:00
Stephon Castle,SAS,Assists,6.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:28.162000-04:00,2026-05-24T23:00:53.811000-04:00
Stephon Castle,SAS,Assists - 1st 3 Minutes,1.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T13:03:46.647000-04:00,2026-05-25T17:57:17.190000-04:00
Stephon Castle,SAS,Blks+Stls,1.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T14:02:25.182000-04:00,2026-05-25T14:09:28.632000-04:00
Stephon Castle,SAS,Blocked Shots,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T07:43:13.264000-04:00,2026-05-25T07:54:30.694000-04:00
Stephon Castle,SAS,Defensive Rebounds,3.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-20T16:29:00-04:00,2026-05-26T00:52:15.541000-04:00
Stephon Castle,SAS,Double-Double,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:28.672000-04:00,2026-05-24T23:51:53.741000-04:00
Stephon Castle,SAS,Dunks,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-04-26T20:40:00-04:00,2026-05-25T13:04:48.629000-04:00
Stephon Castle,SAS,FG Attempted,12.5,True,False,False,2026-05-26T20:40:00-04:00,2026-04-27T20:54:00-04:00,2026-05-25T20:55:52.792000-04:00
Stephon Castle,SAS,FG Made,5.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-04T20:54:00-04:00,2026-05-25T20:55:01.608000-04:00
Stephon Castle,SAS,Fantasy Score,33.5,True,False,False,2026-05-26T20:40:00-04:00,2026-04-26T14:09:00-04:00,2026-05-25T14:11:04.951000-04:00
Stephon Castle,SAS,Free Throws Attempted,5.0,True,False,False,2026-05-26T20:40:00-04:00,2026-04-27T20:42:00-04:00,2026-05-26T00:55:38.150000-04:00
Stephon Castle,SAS,Free Throws Made,4.0,True,False,False,2026-05-26T20:40:00-04:00,2026-04-27T20:42:00-04:00,2026-05-26T00:55:38.234000-04:00
Stephon Castle,SAS,Offensive Rebounds,1.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-04T16:29:00-04:00,2026-05-25T16:29:40.227000-04:00
Stephon Castle,SAS,Personal Fouls,3.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-01T08:09:00-04:00,2026-05-25T14:41:10.074000-04:00
Stephon Castle,SAS,Points,17.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:29.244000-04:00,2026-05-24T22:57:48.263000-04:00
Stephon Castle,SAS,Points - 1st 3 Minutes,2.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T13:03:46.916000-04:00,2026-05-25T22:43:53.320000-04:00
Stephon Castle,SAS,Pts+Asts,23.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:29.737000-04:00,2026-05-25T19:31:18.062000-04:00
Stephon Castle,SAS,Pts+Rebs,22.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:30.248000-04:00,2026-05-25T12:28:06.629000-04:00
Stephon Castle,SAS,Pts+Rebs+Asts,29.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:30.754000-04:00,2026-05-24T23:01:29.026000-04:00
Stephon Castle,SAS,Rebounds,5.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:31.242000-04:00,2026-05-25T07:22:09.479000-04:00
Stephon Castle,SAS,Rebounds - 1st 3 Minutes,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T13:03:47.468000-04:00,2026-05-25T17:10:26.413000-04:00
Stephon Castle,SAS,Rebs+Asts,12.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T23:07:45.791000-04:00,2026-05-25T07:15:46.673000-04:00
Stephon Castle,SAS,Steals,1.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:31.812000-04:00,2026-05-25T22:04:34.610000-04:00
Stephon Castle,SAS,Turnovers,3.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-25T01:01:53.624000-04:00,2026-05-25T13:56:01.798000-04:00
Stephon Castle,SAS,Two Pointers Attempted,7.5,False,False,False,2026-05-26T20:40:00-04:00,2026-03-30T20:54:00-04:00,2026-05-25T20:57:14.340000-04:00
Stephon Castle,SAS,Two Pointers Made,4.0,True,False,False,2026-05-26T20:40:00-04:00,2026-03-30T20:54:00-04:00,2026-05-25T20:57:14.340000-04:00
Victor Wembanyama,SAS,3-PT Attempted,5.5,True,False,False,2026-05-26T20:40:00-04:00,2026-04-12T20:40:00-04:00,2026-05-25T15:05:42.674000-04:00
Victor Wembanyama,SAS,3-PT Made,2.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-06T20:10:00-04:00,2026-05-25T09:13:46.846000-04:00
Victor Wembanyama,SAS,Assists,6.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-24T23:12:41.517000-04:00,2026-05-25T22:57:01.133000-04:00
Victor Wembanyama,SAS,Assists - 1st 3 Minutes,0.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T13:03:47.895000-04:00,2026-05-25T13:07:19.698000-04:00
Victor Wembanyama,SAS,Blks+Stls,4.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T01:01:54.316000-04:00,2026-05-25T14:38:14.600000-04:00
Victor Wembanyama,SAS,Blocked Shots,3.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:32.985000-04:00,2026-05-24T22:54:25.309000-04:00
Victor Wembanyama,SAS,Defensive Rebounds,10.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-20T16:29:00-04:00,2026-05-25T19:25:04.033000-04:00
Victor Wembanyama,SAS,Dunks,3.0,True,False,False,2026-05-26T20:40:00-04:00,2026-04-26T20:40:00-04:00,2026-05-25T12:02:58.697000-04:00
Victor Wembanyama,SAS,FG Attempted,17.5,True,False,False,2026-05-26T20:40:00-04:00,2026-04-27T20:54:00-04:00,2026-05-25T20:55:52.792000-04:00
Victor Wembanyama,SAS,Fantasy Score,58.5,True,False,False,2026-05-26T20:40:00-04:00,2026-04-26T14:09:00-04:00,2026-05-25T14:11:04.951000-04:00
Victor Wembanyama,SAS,Free Throws Attempted,7.5,False,False,False,2026-05-26T20:40:00-04:00,2026-04-27T20:42:00-04:00,2026-05-25T20:45:44.181000-04:00
Victor Wembanyama,SAS,Free Throws Made,6.5,True,False,False,2026-05-26T20:40:00-04:00,2026-04-27T20:42:00-04:00,2026-05-25T20:43:42.303000-04:00
Victor Wembanyama,SAS,Offensive Rebounds,3.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-04T16:29:00-04:00,2026-05-25T16:29:40.227000-04:00
Victor Wembanyama,SAS,Personal Fouls,3.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-01T08:09:00-04:00,2026-05-25T23:02:06.514000-04:00
Victor Wembanyama,SAS,Points,26.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:33.840000-04:00,2026-05-25T09:20:03.834000-04:00
Victor Wembanyama,SAS,Points - 1st 3 Minutes,4.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T13:03:48.170000-04:00,2026-05-25T21:24:12.100000-04:00
Victor Wembanyama,SAS,Pts+Asts,29.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:34.418000-04:00,2026-05-24T23:06:16.001000-04:00
Victor Wembanyama,SAS,Pts+Rebs,39.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:34.986000-04:00,2026-05-25T14:26:31.541000-04:00
Victor Wembanyama,SAS,Pts+Rebs+Asts,42.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:35.435000-04:00,2026-05-25T13:08:05.780000-04:00
Victor Wembanyama,SAS,Rebounds,13.0,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:36.138000-04:00,2026-05-25T19:24:41.265000-04:00
Victor Wembanyama,SAS,Rebounds - 1st 3 Minutes,2.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T13:03:49.115000-04:00,2026-05-25T18:08:32.536000-04:00
Victor Wembanyama,SAS,Rebs+Asts,16.5,True,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:36.613000-04:00,2026-05-25T13:07:41.687000-04:00
Victor Wembanyama,SAS,Steals,1.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-24T22:52:37.101000-04:00,2026-05-25T08:06:00.078000-04:00
Victor Wembanyama,SAS,Turnovers,3.5,False,False,False,2026-05-26T20:40:00-04:00,2026-05-25T01:01:55.117000-04:00,2026-05-25T13:56:01.938000-04:00
Victor Wembanyama,SAS,Two Pointers Attempted,11.5,True,False,False,2026-05-26T20:40:00-04:00,2026-03-30T20:54:00-04:00,2026-05-25T20:57:14.340000-04:00
