GAME_DATE,PLAYER_KEY,PLAYER,TEAM,OPPONENT,MATCHUP,STAT,STAT_LABEL,PROJECTION,MEDIAN,FLOOR,CEILING,STDDEV,MIN,CONFIDENCE,ACTIVE_PROB,INJURY_STATUS,SIM_RUNS,CONFIDENCE_RANK
2026-07-14,tima pouye,Tima Pouye,TOR,WAS,TOR vs WAS,RA,Reb+Ast,2.55,2.25,0.51,4.97,1.79,13.61,Medium,,UNKNOWN,10000,2
2026-07-14,kayla alexander,Kayla Alexander,TOR,WAS,TOR vs WAS,RA,Reb+Ast,2.12,2.01,1.13,3.27,0.86,8.02,High,,UNKNOWN,10000,3
2026-07-14,teonni key,Teonni Key,TOR,WAS,TOR vs WAS,RA,Reb+Ast,1.49,1.12,0.22,3.32,1.36,8.87,Medium,,UNKNOWN,10000,2
2026-07-14,ornella bankole,Ornella Bankole,TOR,WAS,TOR vs WAS,RA,Reb+Ast,1.19,1.12,0.66,1.8,0.48,8.14,High,,UNKNOWN,10000,3
2026-07-14,kia nurse,Kia Nurse,TOR,WAS,TOR vs WAS,RA,Reb+Ast,1.0,0.38,0.01,2.61,1.66,13.82,Low,,UNKNOWN,10000,1
2026-07-14,isabelle harrison,Isabelle Harrison,TOR,WAS,TOR vs WAS,REB,Rebounds,6.52,6.27,4.2,9.19,1.97,28.75,Medium,,UNKNOWN,10000,2
2026-07-14,nyara sabally,Nyara Sabally,TOR,WAS,TOR vs WAS,REB,Rebounds,5.23,5.1,2.57,8.09,2.15,21.64,Medium,,UNKNOWN,10000,2
2026-07-14,maria conde,Maria Conde,TOR,WAS,TOR vs WAS,REB,Rebounds,5.2,4.86,2.61,8.26,2.28,29.95,Medium,,UNKNOWN,10000,2
2026-07-14,laura juskaite,Laura Juskaite,TOR,WAS,TOR vs WAS,REB,Rebounds,4.74,3.78,1.05,9.65,3.8,26.56,Medium,,UNKNOWN,10000,2
2026-07-14,julie allemand,Julie Allemand,TOR,WAS,TOR vs WAS,REB,Rebounds,3.91,3.34,1.27,7.28,2.56,28.1,Low,,UNKNOWN,10000,1
2026-07-14,marina mabrey,Marina Mabrey,TOR,WAS,TOR vs WAS,REB,Rebounds,3.88,3.52,1.57,6.66,2.08,33.05,Low,,UNKNOWN,10000,1
2026-07-14,kayla alexander,Kayla Alexander,TOR,WAS,TOR vs WAS,REB,Rebounds,1.89,1.86,1.1,2.72,0.64,8.02,High,,UNKNOWN,10000,3
2026-07-14,tima pouye,Tima Pouye,TOR,WAS,TOR vs WAS,REB,Rebounds,1.21,1.0,0.34,2.3,0.87,13.61,Medium,,UNKNOWN,10000,2
2026-07-14,ornella bankole,Ornella Bankole,TOR,WAS,TOR vs WAS,REB,Rebounds,1.11,1.1,0.65,1.58,0.36,8.14,High,,UNKNOWN,10000,3
2026-07-14,teonni key,Teonni Key,TOR,WAS,TOR vs WAS,REB,Rebounds,1.03,0.78,0.19,2.18,0.91,8.87,Medium,,UNKNOWN,10000,2
2026-07-14,kia nurse,Kia Nurse,TOR,WAS,TOR vs WAS,REB,Rebounds,0.56,0.24,0.01,1.5,0.86,13.82,Low,,UNKNOWN,10000,1
2026-07-14,julie allemand,Julie Allemand,TOR,WAS,TOR vs WAS,SB,Stl+Blk,1.99,2.0,0.0,4.0,1.5,28.1,Low,,UNKNOWN,10000,1
2026-07-14,isabelle harrison,Isabelle Harrison,TOR,WAS,TOR vs WAS,SB,Stl+Blk,1.82,1.0,0.0,4.0,1.75,28.75,Medium,,UNKNOWN,10000,2
2026-07-14,nyara sabally,Nyara Sabally,TOR,WAS,TOR vs WAS,SB,Stl+Blk,1.82,1.0,0.0,4.0,2.08,21.64,Medium,,UNKNOWN,10000,2
2026-07-14,laura juskaite,Laura Juskaite,TOR,WAS,TOR vs WAS,SB,Stl+Blk,1.79,2.0,0.0,4.0,1.4,26.56,Medium,,UNKNOWN,10000,2
2026-07-14,marina mabrey,Marina Mabrey,TOR,WAS,TOR vs WAS,SB,Stl+Blk,1.35,1.0,0.0,3.0,1.19,33.05,Low,,UNKNOWN,10000,1
2026-07-14,maria conde,Maria Conde,TOR,WAS,TOR vs WAS,SB,Stl+Blk,1.03,1.0,0.0,2.0,1.11,29.95,Medium,,UNKNOWN,10000,2
2026-07-14,teonni key,Teonni Key,TOR,WAS,TOR vs WAS,SB,Stl+Blk,0.61,0.0,0.0,2.0,1.35,8.87,Medium,,UNKNOWN,10000,2
2026-07-14,ornella bankole,Ornella Bankole,TOR,WAS,TOR vs WAS,SB,Stl+Blk,0.51,0.0,0.0,1.0,0.72,8.14,High,,UNKNOWN,10000,3
2026-07-14,tima pouye,Tima Pouye,TOR,WAS,TOR vs WAS,SB,Stl+Blk,0.4,0.0,0.0,1.0,0.65,13.61,Medium,,UNKNOWN,10000,2
2026-07-14,kayla alexander,Kayla Alexander,TOR,WAS,TOR vs WAS,SB,Stl+Blk,0.29,0.0,0.0,1.0,0.55,8.02,High,,UNKNOWN,10000,3
2026-07-14,kia nurse,Kia Nurse,TOR,WAS,TOR vs WAS,SB,Stl+Blk,0.28,0.0,0.0,1.0,0.64,13.82,Low,,UNKNOWN,10000,1
2026-07-14,julie allemand,Julie Allemand,TOR,WAS,TOR vs WAS,STL,Steals,1.42,1.0,0.0,3.0,1.25,28.1,Low,,UNKNOWN,10000,1
2026-07-14,laura juskaite,Laura Juskaite,TOR,WAS,TOR vs WAS,STL,Steals,1.36,1.0,0.0,3.0,1.22,26.56,Medium,,UNKNOWN,10000,2
2026-07-14,marina mabrey,Marina Mabrey,TOR,WAS,TOR vs WAS,STL,Steals,1.0,1.0,0.0,2.0,1.01,33.05,Low,,UNKNOWN,10000,1
2026-07-14,isabelle harrison,Isabelle Harrison,TOR,WAS,TOR vs WAS,STL,Steals,0.9,0.0,0.0,3.0,1.44,28.75,Medium,,UNKNOWN,10000,2
2026-07-14,nyara sabally,Nyara Sabally,TOR,WAS,TOR vs WAS,STL,Steals,0.79,1.0,0.0,2.0,0.94,21.64,Medium,,UNKNOWN,10000,2
2026-07-14,maria conde,Maria Conde,TOR,WAS,TOR vs WAS,STL,Steals,0.75,0.0,0.0,2.0,0.96,29.95,Medium,,UNKNOWN,10000,2
2026-07-14,ornella bankole,Ornella Bankole,TOR,WAS,TOR vs WAS,STL,Steals,0.43,0.0,0.0,1.0,0.66,8.14,High,,UNKNOWN,10000,3
2026-07-14,teonni key,Teonni Key,TOR,WAS,TOR vs WAS,STL,Steals,0.32,0.0,0.0,1.0,1.1,8.87,Medium,,UNKNOWN,10000,2
2026-07-14,tima pouye,Tima Pouye,TOR,WAS,TOR vs WAS,STL,Steals,0.26,0.0,0.0,1.0,0.52,13.61,Medium,,UNKNOWN,10000,2
2026-07-14,kayla alexander,Kayla Alexander,TOR,WAS,TOR vs WAS,STL,Steals,0.16,0.0,0.0,1.0,0.41,8.02,High,,UNKNOWN,10000,3
2026-07-14,kia nurse,Kia Nurse,TOR,WAS,TOR vs WAS,STL,Steals,0.14,0.0,0.0,0.0,0.51,13.82,Low,,UNKNOWN,10000,1
2026-07-14,alicia florez,Alicia Florez,WAS,TOR,WAS @ TOR,AST,Assists,3.6,3.0,1.0,7.0,2.47,22.55,Low,,UNKNOWN,10000,1
2026-07-14,sonia citron,Sonia Citron,WAS,TOR,WAS @ TOR,AST,Assists,3.45,3.0,1.0,6.0,1.95,32.92,Low,,UNKNOWN,10000,1
2026-07-14,georgia amoore,Georgia Amoore,WAS,TOR,WAS @ TOR,AST,Assists,3.12,2.0,0.0,7.0,2.99,16.85,Medium,,UNKNOWN,10000,2
2026-07-14,shakira austin,Shakira Austin,WAS,TOR,WAS @ TOR,AST,Assists,2.81,3.0,1.0,5.0,1.82,28.17,Medium,,UNKNOWN,10000,2
2026-07-14,kiki iriafen,Kiki Iriafen,WAS,TOR,WAS @ TOR,AST,Assists,2.03,1.0,0.0,5.0,2.25,28.09,Low,,UNKNOWN,10000,1
2026-07-14,cotie mcmahon,Cotie McMahon,WAS,TOR,WAS @ TOR,AST,Assists,1.75,1.0,0.0,4.0,1.51,23.92,Medium,,UNKNOWN,10000,2
2026-07-14,rori harmon,Rori Harmon,WAS,TOR,WAS @ TOR,AST,Assists,1.75,2.0,0.0,4.0,1.44,8.04,High,,UNKNOWN,10000,3
2026-07-14,michaela onyenwere,Michaela Onyenwere,WAS,TOR,WAS @ TOR,AST,Assists,1.67,1.0,0.0,4.0,1.5,23.02,Low,,UNKNOWN,10000,1
2026-07-14,lucy olsen,Lucy Olsen,WAS,TOR,WAS @ TOR,AST,Assists,1.25,1.0,0.0,3.0,1.28,11.57,Medium,,UNKNOWN,10000,2
2026-07-14,lauren betts,Lauren Betts,WAS,TOR,WAS @ TOR,AST,Assists,1.24,1.0,0.0,3.0,1.22,14.99,Medium,,UNKNOWN,10000,2
2026-07-14,darianna littlepage-buggs,Darianna Littlepage-Buggs,WAS,TOR,WAS @ TOR,AST,Assists,0.98,1.0,0.0,3.0,1.18,11.61,Low,,UNKNOWN,10000,1
2026-07-14,cassandre prosper,Cassandre Prosper,WAS,TOR,WAS @ TOR,AST,Assists,0.53,0.0,0.0,2.0,0.77,11.91,Medium,,UNKNOWN,10000,2
2026-07-14,angela dugalic,Angela Dugalic,WAS,TOR,WAS @ TOR,AST,Assists,0.52,0.0,0.0,2.0,1.08,10.81,Medium,,UNKNOWN,10000,2
2026-07-14,shakira austin,Shakira Austin,WAS,TOR,WAS @ TOR,BLK,Blocks,1.35,1.0,0.0,3.0,1.33,28.17,Medium,,UNKNOWN,10000,2
2026-07-14,darianna littlepage-buggs,Darianna Littlepage-Buggs,WAS,TOR,WAS @ TOR,BLK,Blocks,0.59,0.0,0.0,2.0,0.87,11.61,Low,,UNKNOWN,10000,1
2026-07-14,sonia citron,Sonia Citron,WAS,TOR,WAS @ TOR,BLK,Blocks,0.57,0.0,0.0,2.0,0.76,32.92,Low,,UNKNOWN,10000,1
2026-07-14,lauren betts,Lauren Betts,WAS,TOR,WAS @ TOR,BLK,Blocks,0.46,0.0,0.0,1.0,0.7,14.99,Medium,,UNKNOWN,10000,2
2026-07-14,kiki iriafen,Kiki Iriafen,WAS,TOR,WAS @ TOR,BLK,Blocks,0.34,0.0,0.0,1.0,0.59,28.09,Low,,UNKNOWN,10000,1
2026-07-14,cotie mcmahon,Cotie McMahon,WAS,TOR,WAS @ TOR,BLK,Blocks,0.24,0.0,0.0,1.0,0.5,23.92,Medium,,UNKNOWN,10000,2
2026-07-14,michaela onyenwere,Michaela Onyenwere,WAS,TOR,WAS @ TOR,BLK,Blocks,0.23,0.0,0.0,1.0,0.48,23.02,Low,,UNKNOWN,10000,1
2026-07-14,alicia florez,Alicia Florez,WAS,TOR,WAS @ TOR,BLK,Blocks,0.22,0.0,0.0,1.0,0.49,22.55,Low,,UNKNOWN,10000,1
2026-07-14,georgia amoore,Georgia Amoore,WAS,TOR,WAS @ TOR,BLK,Blocks,0.18,0.0,0.0,1.0,0.43,16.85,Medium,,UNKNOWN,10000,2
2026-07-14,cassandre prosper,Cassandre Prosper,WAS,TOR,WAS @ TOR,BLK,Blocks,0.12,0.0,0.0,1.0,0.35,11.91,Medium,,UNKNOWN,10000,2
2026-07-14,lucy olsen,Lucy Olsen,WAS,TOR,WAS @ TOR,BLK,Blocks,0.12,0.0,0.0,1.0,0.34,11.57,Medium,,UNKNOWN,10000,2
2026-07-14,angela dugalic,Angela Dugalic,WAS,TOR,WAS @ TOR,BLK,Blocks,0.11,0.0,0.0,0.0,0.43,10.81,Medium,,UNKNOWN,10000,2
2026-07-14,rori harmon,Rori Harmon,WAS,TOR,WAS @ TOR,BLK,Blocks,0.08,0.0,0.0,0.0,0.29,8.04,High,,UNKNOWN,10000,3
2026-07-14,sonia citron,Sonia Citron,WAS,TOR,WAS @ TOR,FG3M,3PM,1.27,1.0,0.0,3.0,1.28,32.92,Low,,UNKNOWN,10000,1
2026-07-14,michaela onyenwere,Michaela Onyenwere,WAS,TOR,WAS @ TOR,FG3M,3PM,1.19,0.0,0.0,4.0,2.17,23.02,Low,,UNKNOWN,10000,1
2026-07-14,georgia amoore,Georgia Amoore,WAS,TOR,WAS @ TOR,FG3M,3PM,1.07,1.0,0.0,3.0,1.29,16.85,Medium,,UNKNOWN,10000,2
2026-07-14,cotie mcmahon,Cotie McMahon,WAS,TOR,WAS @ TOR,FG3M,3PM,0.8,0.0,0.0,2.0,1.27,23.92,Medium,,UNKNOWN,10000,2
2026-07-14,alicia florez,Alicia Florez,WAS,TOR,WAS @ TOR,FG3M,3PM,0.69,0.0,0.0,2.0,1.05,22.55,Low,,UNKNOWN,10000,1
2026-07-14,shakira austin,Shakira Austin,WAS,TOR,WAS @ TOR,FG3M,3PM,0.69,0.0,0.0,2.0,0.85,28.17,Medium,,UNKNOWN,10000,2
2026-07-14,darianna littlepage-buggs,Darianna Littlepage-Buggs,WAS,TOR,WAS @ TOR,FG3M,3PM,0.66,0.0,0.0,2.0,0.92,11.61,Low,,UNKNOWN,10000,1
2026-07-14,kiki iriafen,Kiki Iriafen,WAS,TOR,WAS @ TOR,FG3M,3PM,0.4,0.0,0.0,1.0,0.64,28.09,Low,,UNKNOWN,10000,1
2026-07-14,lucy olsen,Lucy Olsen,WAS,TOR,WAS @ TOR,FG3M,3PM,0.35,0.0,0.0,1.0,0.62,11.57,Medium,,UNKNOWN,10000,2
2026-07-14,cassandre prosper,Cassandre Prosper,WAS,TOR,WAS @ TOR,FG3M,3PM,0.29,0.0,0.0,1.0,0.55,11.91,Medium,,UNKNOWN,10000,2
2026-07-14,rori harmon,Rori Harmon,WAS,TOR,WAS @ TOR,FG3M,3PM,0.18,0.0,0.0,1.0,0.43,8.04,High,,UNKNOWN,10000,3
2026-07-14,lauren betts,Lauren Betts,WAS,TOR,WAS @ TOR,FG3M,3PM,0.15,0.0,0.0,1.0,0.39,14.99,Medium,,UNKNOWN,10000,2
2026-07-14,angela dugalic,Angela Dugalic,WAS,TOR,WAS @ TOR,FG3M,3PM,0.11,0.0,0.0,1.0,0.34,10.81,Medium,,UNKNOWN,10000,2
2026-07-14,sonia citron,Sonia Citron,WAS,TOR,WAS @ TOR,PA,Pts+Ast,21.93,20.57,11.91,33.85,8.78,32.92,Low,,UNKNOWN,10000,1
2026-07-14,kiki iriafen,Kiki Iriafen,WAS,TOR,WAS @ TOR,PA,Pts+Ast,17.26,16.54,9.55,25.83,6.54,28.09,Low,,UNKNOWN,10000,1
2026-07-14,cotie mcmahon,Cotie McMahon,WAS,TOR,WAS @ TOR,PA,Pts+Ast,13.64,12.07,5.25,24.11,7.9,23.92,Medium,,UNKNOWN,10000,2
2026-07-14,shakira austin,Shakira Austin,WAS,TOR,WAS @ TOR,PA,Pts+Ast,13.33,12.93,7.66,19.55,4.69,28.17,Medium,,UNKNOWN,10000,2
2026-07-14,alicia florez,Alicia Florez,WAS,TOR,WAS @ TOR,PA,Pts+Ast,11.97,10.22,3.21,22.77,8.56,22.55,Low,,UNKNOWN,10000,1
2026-07-14,michaela onyenwere,Michaela Onyenwere,WAS,TOR,WAS @ TOR,PA,Pts+Ast,11.44,8.42,2.29,24.4,10.34,23.02,Low,,UNKNOWN,10000,1
2026-07-14,georgia amoore,Georgia Amoore,WAS,TOR,WAS @ TOR,PA,Pts+Ast,7.33,6.32,2.03,13.94,4.95,16.85,Medium,,UNKNOWN,10000,2
2026-07-14,lauren betts,Lauren Betts,WAS,TOR,WAS @ TOR,PA,Pts+Ast,7.09,5.74,1.79,14.02,5.37,14.99,Medium,,UNKNOWN,10000,2
2026-07-14,lucy olsen,Lucy Olsen,WAS,TOR,WAS @ TOR,PA,Pts+Ast,5.74,5.02,1.4,11.0,3.94,11.57,Medium,,UNKNOWN,10000,2
2026-07-14,angela dugalic,Angela Dugalic,WAS,TOR,WAS @ TOR,PA,Pts+Ast,5.7,1.98,0.0,15.25,11.5,10.81,Medium,,UNKNOWN,10000,2
2026-07-14,darianna littlepage-buggs,Darianna Littlepage-Buggs,WAS,TOR,WAS @ TOR,PA,Pts+Ast,5.58,4.33,0.77,11.72,4.83,11.61,Low,,UNKNOWN,10000,1
2026-07-14,rori harmon,Rori Harmon,WAS,TOR,WAS @ TOR,PA,Pts+Ast,3.86,3.63,1.52,6.48,1.95,8.04,High,,UNKNOWN,10000,3
2026-07-14,cassandre prosper,Cassandre Prosper,WAS,TOR,WAS @ TOR,PA,Pts+Ast,3.3,2.99,1.04,5.94,1.99,11.91,Medium,,UNKNOWN,10000,2
2026-07-14,kiki iriafen,Kiki Iriafen,WAS,TOR,WAS @ TOR,PR,Pts+Reb,24.09,23.61,14.79,34.07,7.67,28.09,Low,,UNKNOWN,10000,1
2026-07-14,sonia citron,Sonia Citron,WAS,TOR,WAS @ TOR,PR,Pts+Reb,21.99,20.74,12.14,33.71,8.66,32.92,Low,,UNKNOWN,10000,1
2026-07-14,shakira austin,Shakira Austin,WAS,TOR,WAS @ TOR,PR,Pts+Reb,19.54,19.2,12.34,27.26,5.89,28.17,Medium,,UNKNOWN,10000,2
2026-07-14,cotie mcmahon,Cotie McMahon,WAS,TOR,WAS @ TOR,PR,Pts+Reb,15.22,13.57,6.3,26.26,8.35,23.92,Medium,,UNKNOWN,10000,2
2026-07-14,michaela onyenwere,Michaela Onyenwere,WAS,TOR,WAS @ TOR,PR,Pts+Reb,14.49,11.08,3.74,29.53,11.93,23.02,Low,,UNKNOWN,10000,1
2026-07-14,lauren betts,Lauren Betts,WAS,TOR,WAS @ TOR,PR,Pts+Reb,10.61,9.18,4.02,19.05,6.46,14.99,Medium,,UNKNOWN,10000,2
2026-07-14,alicia florez,Alicia Florez,WAS,TOR,WAS @ TOR,PR,Pts+Reb,10.47,8.64,2.88,20.22,7.72,22.55,Low,,UNKNOWN,10000,1
2026-07-14,angela dugalic,Angela Dugalic,WAS,TOR,WAS @ TOR,PR,Pts+Reb,8.25,3.09,0.14,22.16,14.58,10.81,Medium,,UNKNOWN,10000,2
2026-07-14,georgia amoore,Georgia Amoore,WAS,TOR,WAS @ TOR,PR,Pts+Reb,7.61,6.52,2.32,14.53,5.13,16.85,Medium,,UNKNOWN,10000,2
2026-07-14,lucy olsen,Lucy Olsen,WAS,TOR,WAS @ TOR,PR,Pts+Reb,6.22,5.39,1.74,11.71,4.18,11.57,Medium,,UNKNOWN,10000,2
2026-07-14,darianna littlepage-buggs,Darianna Littlepage-Buggs,WAS,TOR,WAS @ TOR,PR,Pts+Reb,6.12,4.92,1.1,12.7,4.97,11.61,Low,,UNKNOWN,10000,1
2026-07-14,cassandre prosper,Cassandre Prosper,WAS,TOR,WAS @ TOR,PR,Pts+Reb,3.93,3.68,1.48,6.66,2.07,11.91,Medium,,UNKNOWN,10000,2
2026-07-14,rori harmon,Rori Harmon,WAS,TOR,WAS @ TOR,PR,Pts+Reb,2.52,2.49,1.48,3.59,0.82,8.04,High,,UNKNOWN,10000,3
2026-07-14,sonia citron,Sonia Citron,WAS,TOR,WAS @ TOR,PRA,Pts+Reb+Ast,26.65,25.35,15.72,39.45,9.49,32.92,Low,,UNKNOWN,10000,1
2026-07-14,kiki iriafen,Kiki Iriafen,WAS,TOR,WAS @ TOR,PRA,Pts+Reb+Ast,26.08,25.48,16.06,37.05,8.3,28.09,Low,,UNKNOWN,10000,1
2026-07-14,shakira austin,Shakira Austin,WAS,TOR,WAS @ TOR,PRA,Pts+Reb+Ast,22.21,21.97,14.02,30.72,6.6,28.17,Medium,,UNKNOWN,10000,2
2026-07-14,cotie mcmahon,Cotie McMahon,WAS,TOR,WAS @ TOR,PRA,Pts+Reb+Ast,17.89,16.34,8.12,29.62,8.88,23.92,Medium,,UNKNOWN,10000,2
2026-07-14,alicia florez,Alicia Florez,WAS,TOR,WAS @ TOR,PRA,Pts+Reb+Ast,15.7,14.14,5.09,28.02,9.64,22.55,Low,,UNKNOWN,10000,1
2026-07-14,michaela onyenwere,Michaela Onyenwere,WAS,TOR,WAS @ TOR,PRA,Pts+Reb+Ast,14.93,11.95,4.58,28.9,11.16,23.02,Low,,UNKNOWN,10000,1
2026-07-14,lauren betts,Lauren Betts,WAS,TOR,WAS @ TOR,PRA,Pts+Reb+Ast,11.28,10.04,4.39,19.77,6.51,14.99,Medium,,UNKNOWN,10000,2
2026-07-14,angela dugalic,Angela Dugalic,WAS,TOR,WAS @ TOR,PRA,Pts+Reb+Ast,9.5,4.49,0.2,24.57,14.9,10.81,Medium,,UNKNOWN,10000,2
2026-07-14,georgia amoore,Georgia Amoore,WAS,TOR,WAS @ TOR,PRA,Pts+Reb+Ast,9.21,8.15,2.95,16.89,5.7,16.85,Medium,,UNKNOWN,10000,2
2026-07-14,darianna littlepage-buggs,Darianna Littlepage-Buggs,WAS,TOR,WAS @ TOR,PRA,Pts+Reb+Ast,7.65,6.32,1.38,15.5,5.97,11.61,Low,,UNKNOWN,10000,1
2026-07-14,lucy olsen,Lucy Olsen,WAS,TOR,WAS @ TOR,PRA,Pts+Reb+Ast,7.57,6.77,2.16,14.04,4.8,11.57,Medium,,UNKNOWN,10000,2
2026-07-14,cassandre prosper,Cassandre Prosper,WAS,TOR,WAS @ TOR,PRA,Pts+Reb+Ast,4.93,4.62,1.79,8.41,2.65,11.91,Medium,,UNKNOWN,10000,2
2026-07-14,rori harmon,Rori Harmon,WAS,TOR,WAS @ TOR,PRA,Pts+Reb+Ast,4.39,4.18,2.09,6.92,1.92,8.04,High,,UNKNOWN,10000,3
2026-07-14,sonia citron,Sonia Citron,WAS,TOR,WAS @ TOR,PTS,Points,17.09,15.79,8.32,27.8,7.83,32.92,Low,,UNKNOWN,10000,1
2026-07-14,kiki iriafen,Kiki Iriafen,WAS,TOR,WAS @ TOR,PTS,Points,15.12,14.45,8.25,22.86,5.83,28.09,Low,,UNKNOWN,10000,1
2026-07-14,shakira austin,Shakira Austin,WAS,TOR,WAS @ TOR,PTS,Points,12.43,11.94,6.96,18.61,4.62,28.17,Medium,,UNKNOWN,10000,2
2026-07-14,michaela onyenwere,Michaela Onyenwere,WAS,TOR,WAS @ TOR,PTS,Points,9.7,6.59,1.14,22.24,9.97,23.02,Low,,UNKNOWN,10000,1
2026-07-14,georgia amoore,Georgia Amoore,WAS,TOR,WAS @ TOR,PTS,Points,6.58,5.29,1.48,13.4,5.15,16.85,Medium,,UNKNOWN,10000,2
2026-07-14,lauren betts,Lauren Betts,WAS,TOR,WAS @ TOR,PTS,Points,6.12,4.65,1.21,12.94,5.22,14.99,Medium,,UNKNOWN,10000,2
2026-07-14,alicia florez,Alicia Florez,WAS,TOR,WAS @ TOR,PTS,Points,5.35,3.79,0.71,11.85,5.27,22.55,Low,,UNKNOWN,10000,1
2026-07-14,cotie mcmahon,Cotie McMahon,WAS,TOR,WAS @ TOR,PTS,Points,5.21,4.39,1.62,9.92,3.52,23.92,Medium,,UNKNOWN,10000,2
2026-07-14,darianna littlepage-buggs,Darianna Littlepage-Buggs,WAS,TOR,WAS @ TOR,PTS,Points,4.11,2.99,0.57,9.01,3.84,11.61,Low,,UNKNOWN,10000,1
2026-07-14,lucy olsen,Lucy Olsen,WAS,TOR,WAS @ TOR,PTS,Points,2.88,2.36,0.68,5.75,2.18,11.57,Medium,,UNKNOWN,10000,2
2026-07-14,cassandre prosper,Cassandre Prosper,WAS,TOR,WAS @ TOR,PTS,Points,2.35,2.12,0.81,4.14,1.38,11.91,Medium,,UNKNOWN,10000,2
2026-07-14,rori harmon,Rori Harmon,WAS,TOR,WAS @ TOR,PTS,Points,1.83,1.79,1.06,2.63,0.61,8.04,High,,UNKNOWN,10000,3
2026-07-14,angela dugalic,Angela Dugalic,WAS,TOR,WAS @ TOR,PTS,Points,1.43,0.15,0.0,4.01,3.63,10.81,Medium,,UNKNOWN,10000,2
2026-07-14,shakira austin,Shakira Austin,WAS,TOR,WAS @ TOR,RA,Reb+Ast,12.76,12.44,7.65,18.28,4.15,28.17,Medium,,UNKNOWN,10000,2
2026-07-14,kiki iriafen,Kiki Iriafen,WAS,TOR,WAS @ TOR,RA,Reb+Ast,10.39,9.93,5.96,15.37,3.8,28.09,Low,,UNKNOWN,10000,1
2026-07-14,sonia citron,Sonia Citron,WAS,TOR,WAS @ TOR,RA,Reb+Ast,8.1,7.68,4.12,12.76,3.44,32.92,Low,,UNKNOWN,10000,1
2026-07-14,alicia florez,Alicia Florez,WAS,TOR,WAS @ TOR,RA,Reb+Ast,6.66,6.24,2.11,11.79,3.76,22.55,Low,,UNKNOWN,10000,1
2026-07-14,lauren betts,Lauren Betts,WAS,TOR,WAS @ TOR,RA,Reb+Ast,5.23,5.03,2.26,8.46,2.42,14.99,Medium,,UNKNOWN,10000,2
2026-07-14,georgia amoore,Georgia Amoore,WAS,TOR,WAS @ TOR,RA,Reb+Ast,4.91,4.17,1.27,9.47,3.46,16.85,Medium,,UNKNOWN,10000,2
2026-07-14,michaela onyenwere,Michaela Onyenwere,WAS,TOR,WAS @ TOR,RA,Reb+Ast,4.73,4.28,1.63,8.33,2.73,23.02,Low,,UNKNOWN,10000,1
2026-07-14,cotie mcmahon,Cotie McMahon,WAS,TOR,WAS @ TOR,RA,Reb+Ast,3.99,3.62,1.38,7.04,2.31,23.92,Medium,,UNKNOWN,10000,2
2026-07-14,darianna littlepage-buggs,Darianna Littlepage-Buggs,WAS,TOR,WAS @ TOR,RA,Reb+Ast,2.83,2.33,0.38,5.95,2.27,11.61,Low,,UNKNOWN,10000,1
2026-07-14,rori harmon,Rori Harmon,WAS,TOR,WAS @ TOR,RA,Reb+Ast,2.61,2.45,0.71,4.82,1.56,8.04,High,,UNKNOWN,10000,3
2026-07-14,lucy olsen,Lucy Olsen,WAS,TOR,WAS @ TOR,RA,Reb+Ast,2.45,2.13,0.35,4.91,1.85,11.57,Medium,,UNKNOWN,10000,2
2026-07-14,cassandre prosper,Cassandre Prosper,WAS,TOR,WAS @ TOR,RA,Reb+Ast,2.08,1.85,0.58,3.88,1.34,11.91,Medium,,UNKNOWN,10000,2
2026-07-14,angela dugalic,Angela Dugalic,WAS,TOR,WAS @ TOR,RA,Reb+Ast,1.85,0.9,0.01,4.82,3.17,10.81,Medium,,UNKNOWN,10000,2
2026-07-14,shakira austin,Shakira Austin,WAS,TOR,WAS @ TOR,REB,Rebounds,9.95,9.65,5.99,14.31,3.28,28.17,Medium,,UNKNOWN,10000,2
2026-07-14,kiki iriafen,Kiki Iriafen,WAS,TOR,WAS @ TOR,REB,Rebounds,8.37,8.11,5.02,12.0,2.76,28.09,Low,,UNKNOWN,10000,1
2026-07-14,sonia citron,Sonia Citron,WAS,TOR,WAS @ TOR,REB,Rebounds,4.64,4.14,1.75,8.29,2.7,32.92,Low,,UNKNOWN,10000,1
2026-07-14,lauren betts,Lauren Betts,WAS,TOR,WAS @ TOR,REB,Rebounds,4.0,3.89,1.9,6.21,1.69,14.99,Medium,,UNKNOWN,10000,2
2026-07-14,alicia florez,Alicia Florez,WAS,TOR,WAS @ TOR,REB,Rebounds,3.06,2.61,0.85,5.88,2.09,22.55,Low,,UNKNOWN,10000,1
2026-07-14,michaela onyenwere,Michaela Onyenwere,WAS,TOR,WAS @ TOR,REB,Rebounds,3.06,2.6,0.95,5.74,2.03,23.02,Low,,UNKNOWN,10000,1
2026-07-14,cotie mcmahon,Cotie McMahon,WAS,TOR,WAS @ TOR,REB,Rebounds,2.24,1.86,0.6,4.37,1.63,23.92,Medium,,UNKNOWN,10000,2
2026-07-14,darianna littlepage-buggs,Darianna Littlepage-Buggs,WAS,TOR,WAS @ TOR,REB,Rebounds,1.85,1.48,0.32,3.89,1.51,11.61,Low,,UNKNOWN,10000,1
2026-07-14,georgia amoore,Georgia Amoore,WAS,TOR,WAS @ TOR,REB,Rebounds,1.79,1.65,0.66,3.08,0.98,16.85,Medium,,UNKNOWN,10000,2
